name,contract_type,buy_top5_trader_open_interest,buy_top5_trader_open_interest_per,buy_top10_trader_open_interest,buy_top10_trader_open_interest_per,sell_top5_trader_open_interest,sell_top5_trader_open_interest_per,sell_top10_trader_open_interest,sell_top10_trader_open_interest_per,market_open_interest,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,date,futures_id
東證期貨,201602,17,53.1,27,84.4,20,62.5,28,87.5,32,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-03,TJF
東證期貨,all,887,95.1,901,96.6,876,93.9,898,96.2,933,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-03,TJF
東證期貨,201603,906,92.9,932,95.6,944,96.8,962,98.7,975,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-15,TJF
東證期貨,all,1037,90.2,1090,94.8,1114,96.9,1135,98.7,1150,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-15,TJF
東證期貨,201603,1032,95.4,1049,97.0,1028,95.0,1048,96.9,1082,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-16,TJF
東證期貨,all,1178,93.7,1213,96.5,1193,94.9,1218,96.9,1257,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-16,TJF
東證期貨,201603,892,93.3,919,96.1,896,93.7,914,95.6,956,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-17,TJF
東證期貨,all,1050,90.9,1099,95.2,1085,93.9,1108,95.9,1155,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-17,TJF
東證期貨,201603,1098,96.2,1112,97.5,1046,91.7,1079,94.6,1141,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-18,TJF
東證期貨,all,1272,94.9,1299,96.9,1234,92.1,1269,94.7,1340,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-18,TJF
東證期貨,201603,952,94.0,976,96.3,924,91.2,962,95.0,1013,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-19,TJF
東證期貨,all,1132,92.6,1164,95.3,1120,91.7,1159,94.8,1222,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-19,TJF
東證期貨,201603,945,95.3,962,97.0,929,93.6,951,95.9,992,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-22,TJF
東證期貨,all,1183,94.0,1208,96.0,1181,93.9,1206,95.9,1258,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-22,TJF
東證期貨,201603,888,91.5,910,93.8,911,93.9,936,96.5,970,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-23,TJF
東證期貨,all,1134,89.6,1175,92.9,1194,94.4,1221,96.5,1265,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-23,TJF
東證期貨,201603,828,94.6,840,96.0,811,92.7,836,95.5,875,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-24,TJF
東證期貨,all,1129,93.8,1150,95.6,1124,93.4,1152,95.8,1203,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-24,TJF
東證期貨,201603,1066,96.9,1078,98.0,1016,92.4,1046,95.1,1100,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-25,TJF
東證期貨,all,1401,96.0,1422,97.4,1358,93.0,1390,95.2,1460,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-25,TJF
東證期貨,201603,1234,97.7,1243,98.4,1174,93.0,1203,95.2,1263,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-26,TJF
東證期貨,all,1570,97.2,1583,98.0,1510,93.5,1541,95.4,1615,0,0.0,0,0.0,0,0.0,0,0.0,2016-02-26,TJF
東證期貨,201603,1374,96.7,1391,97.9,1341,94.4,1375,96.8,1421,0,0.0,0,0.0,0,0.0,0,0.0,2016-03-01,TJF
東證期貨,all,1696,94.6,1745,97.4,1687,94.1,1727,96.4,1792,0,0.0,0,0.0,0,0.0,0,0.0,2016-03-01,TJF
東證期貨,201603,1247,97.8,1257,98.6,1148,90.0,1193,93.6,1275,0,0.0,0,0.0,0,0.0,0,0.0,2016-03-02,TJF
東證期貨,all,1642,96.8,1662,97.9,1552,91.5,1597,94.1,1697,0,0.0,0,0.0,0,0.0,0,0.0,2016-03-02,TJF
東證期貨,201603,1283,98.1,1292,98.8,1196,91.4,1230,94.0,1308,0,0.0,0,0.0,0,0.0,0,0.0,2016-03-03,TJF
