date,stock_id,close
2024-03-14,2330,321.83
2024-03-15,2330,322.09
2024-03-18,2330,322.36
2024-03-19,2330,322.62
2024-03-20,2330,322.88
2024-03-21,2330,323.15
2024-03-22,2330,323.43
2024-03-25,2330,323.7
2024-03-26,2330,323.97
2024-03-27,2330,324.24
2024-03-28,2330,324.5
2024-03-29,2330,324.77
2024-04-01,2330,325.04
2024-04-02,2330,325.32
2024-04-03,2330,325.59
2024-04-08,2330,325.86
2024-04-09,2330,326.14
2024-04-10,2330,326.43
2024-04-11,2330,326.72
2024-04-12,2330,327.0
2024-04-15,2330,327.28
2024-04-16,2330,327.56
2024-04-17,2330,327.84
2024-04-18,2330,328.11
2024-04-19,2330,328.37
2024-04-22,2330,328.63
2024-04-23,2330,328.88
2024-04-24,2330,329.15
2024-04-25,2330,329.42
2024-04-26,2330,329.69
2024-04-29,2330,329.97
2024-04-30,2330,330.24
2024-05-02,2330,330.51
2024-05-03,2330,330.78
2024-05-06,2330,331.05
2024-05-07,2330,331.33
2024-05-08,2330,331.61
2024-05-09,2330,331.88
2024-05-10,2330,332.16
2024-05-13,2330,332.45
2024-05-14,2330,332.73
2024-05-15,2330,333.03
2024-05-16,2330,333.32
2024-05-17,2330,333.61
2024-05-20,2330,333.9
2024-05-21,2330,334.2
2024-05-22,2330,334.5
2024-05-23,2330,334.8
2024-05-24,2330,335.11
2024-05-27,2330,335.41
2024-05-28,2330,335.71
2024-05-29,2330,336.01
2024-05-30,2330,336.3
2024-05-31,2330,336.58
2024-06-03,2330,336.88
2024-06-04,2330,337.16
2024-06-05,2330,337.46
2024-06-06,2330,337.77
2024-06-07,2330,338.08
2024-06-11,2330,338.39
2024-06-12,2330,338.7
2024-06-13,2330,339.03
2024-06-14,2330,339.35
2024-06-17,2330,339.67
2024-06-18,2330,340.0
2024-06-19,2330,340.35
2024-06-20,2330,340.7
2024-06-21,2330,341.04
2024-06-24,2330,341.36
2024-06-25,2330,341.69
2024-06-26,2330,342.03
2024-06-27,2330,342.37
2024-06-28,2330,342.71
2024-07-01,2330,343.05
2024-07-02,2330,343.38
2024-07-03,2330,343.73
2024-07-04,2330,344.08
2024-07-05,2330,344.43
2024-07-08,2330,344.8
2024-07-09,2330,345.17
2024-07-10,2330,345.54
2024-07-11,2330,345.92
2024-07-12,2330,346.29
2024-07-15,2330,346.65
2024-07-16,2330,347.03
2024-07-17,2330,347.39
2024-07-18,2330,347.75
2024-07-19,2330,348.09
2024-07-22,2330,348.41
2024-07-23,2330,348.76
2024-07-26,2330,349.08
2024-07-29,2330,349.41
2024-07-30,2330,349.74
2024-07-31,2330,350.07
2024-08-01,2330,350.4
2024-08-02,2330,350.72
2024-08-05,2330,350.99
2024-08-06,2330,351.3
2024-08-07,2330,351.62
2024-08-08,2330,351.93
2024-08-09,2330,352.25
2024-08-12,2330,352.58
2024-08-13,2330,352.91
2024-08-14,2330,353.24
2024-08-15,2330,353.57
2024-08-16,2330,353.9
2024-08-19,2330,354.24
2024-08-20,2330,354.58
2024-08-21,2330,354.92
2024-08-22,2330,355.25
2024-08-23,2330,355.58
2024-08-26,2330,355.91
2024-08-27,2330,356.24
2024-08-28,2330,356.58
2024-08-29,2330,356.9
2024-08-30,2330,357.23
2024-09-02,2330,357.56
2024-09-03,2330,357.89
2024-09-04,2330,358.19
2024-09-05,2330,358.51
2024-09-06,2330,358.82
2024-09-09,2330,359.13
2024-09-10,2330,359.44
2024-09-11,2330,359.75
2024-09-12,2330,360.08
2024-09-13,2330,360.41
2024-09-16,2330,360.74
2024-09-18,2330,361.07
2024-09-19,2330,361.4
2024-09-20,2330,361.74
2024-09-23,2330,362.08
2024-09-24,2330,362.42
2024-09-25,2330,362.77
2024-09-26,2330,363.12
2024-09-27,2330,363.47
2024-09-30,2330,363.79
2024-10-01,2330,364.13
2024-10-04,2330,364.47
2024-10-07,2330,364.81
2024-10-08,2330,365.17
2024-10-09,2330,365.52
2024-10-11,2330,365.89
2024-10-14,2330,366.25
2024-10-15,2330,366.63
2024-10-16,2330,367.0
2024-10-17,2330,367.37
2024-10-18,2330,367.75
2024-10-21,2330,368.13
2024-10-22,2330,368.52
2024-10-23,2330,368.89
2024-10-24,2330,369.26
2024-10-25,2330,369.64
2024-10-28,2330,370.01
2024-10-29,2330,370.38
2024-10-30,2330,370.74
2024-11-01,2330,371.11
2024-11-04,2330,371.61
2024-11-05,2330,371.98
2024-11-06,2330,372.36
2024-11-07,2330,372.73
2024-11-08,2330,373.12
2024-11-11,2330,373.5
2024-11-12,2330,373.87
2024-11-13,2330,374.24
2024-11-14,2330,374.6
2024-11-15,2330,374.97
2024-11-18,2330,375.33
2024-11-19,2330,375.69
2024-11-20,2330,376.05
2024-11-21,2330,376.41
2024-11-22,2330,376.77
2024-11-25,2330,377.14
2024-11-26,2330,377.49
2024-11-27,2330,377.84
2024-11-28,2330,378.19
2024-11-29,2330,378.54
2024-12-02,2330,378.9
2024-12-03,2330,379.27
2024-12-04,2330,379.65
2024-12-05,2330,380.03
2024-12-06,2330,380.4
2024-12-09,2330,380.79
2024-12-10,2330,381.16
2024-12-11,2330,381.53
2024-12-12,2330,381.9
2024-12-13,2330,382.28
2024-12-16,2330,382.67
2024-12-17,2330,383.05
2024-12-18,2330,383.43
2024-12-19,2330,383.81
2024-12-20,2330,384.18
2024-12-23,2330,384.56
2024-12-24,2330,384.94
2024-12-25,2330,385.33
2024-12-26,2330,385.72
2024-12-27,2330,386.1
2024-12-30,2330,386.49
2024-12-31,2330,386.87
2025-01-02,2330,387.24
2025-01-03,2330,387.62
2025-01-06,2330,388.03
2025-01-07,2330,388.43
2025-01-08,2330,388.82
2025-01-09,2330,389.21
2025-01-10,2330,389.6
2025-01-13,2330,389.98
2025-01-14,2330,390.37
2025-01-15,2330,390.74
2025-01-16,2330,391.14
2025-01-17,2330,391.53
2025-01-20,2330,391.93
2025-01-21,2330,392.33
2025-01-22,2330,392.73
2025-02-03,2330,393.11
2025-02-04,2330,393.49
2025-02-05,2330,393.88
2025-02-06,2330,394.28
2025-02-07,2330,394.67
2025-02-10,2330,395.06
2025-02-11,2330,395.45
2025-02-12,2330,395.84
2025-02-13,2330,396.22
2025-02-14,2330,396.59
2025-02-17,2330,396.98
2025-02-18,2330,397.36
2025-02-19,2330,397.74
2025-02-20,2330,398.12
2025-02-21,2330,398.51
2025-02-24,2330,398.88
2025-02-25,2330,399.25
2025-02-26,2330,399.62
2025-02-27,2330,399.98
2025-03-03,2330,400.33
2025-03-04,2330,400.67
2025-03-05,2330,401.02
2025-03-06,2330,401.37
2025-03-07,2330,401.72
2025-03-10,2330,402.06
2025-03-11,2330,402.39
2025-03-12,2330,402.73
2025-03-13,2330,403.07
2025-03-14,2330,403.39
2025-03-17,2330,403.73
2025-03-18,2330,404.06
2025-03-19,2330,404.39
2025-03-20,2330,404.73
2025-03-21,2330,405.06
2025-03-24,2330,405.4
2025-03-25,2330,405.74
2025-03-26,2330,406.08
2025-03-27,2330,406.41
2025-03-28,2330,406.73
2025-03-31,2330,407.04
2025-04-01,2330,407.37
2025-04-02,2330,407.69
2025-04-07,2330,407.97
2025-04-08,2330,408.24
2025-04-09,2330,408.5
2025-04-10,2330,408.79
2025-04-11,2330,409.09
2025-04-14,2330,409.38
2025-04-15,2330,409.68
2025-04-16,2330,409.96
2025-04-17,2330,410.25
2025-04-18,2330,410.54
2025-04-21,2330,410.82
2025-04-22,2330,411.09
2025-04-23,2330,411.39
2025-04-24,2330,411.68
2025-04-25,2330,411.98
2025-04-28,2330,412.28
2025-04-29,2330,412.59
2025-04-30,2330,412.89
2025-05-02,2330,413.22
2025-05-05,2330,413.53
2025-05-06,2330,413.84
2025-05-07,2330,414.16
2025-05-08,2330,414.46
2025-05-09,2330,414.79
2025-05-12,2330,415.11
2025-05-13,2330,415.44
2025-05-14,2330,415.78
2025-05-15,2330,416.12
2025-05-16,2330,416.47
2025-05-19,2330,416.8
2025-05-20,2330,417.14
2025-05-21,2330,417.47
2025-05-22,2330,417.81
2025-05-23,2330,418.14
2025-05-26,2330,418.47
2025-05-27,2330,418.8
2025-05-28,2330,419.12
2025-05-29,2330,419.45
2025-06-02,2330,419.77
2025-06-03,2330,420.09
2025-06-04,2330,420.42
2025-06-05,2330,420.76
2025-06-06,2330,421.1
2025-06-09,2330,421.45
2025-06-10,2330,421.81
2025-06-11,2330,422.17
2025-06-12,2330,422.53
2025-06-13,2330,422.89
2025-06-16,2330,423.24
2025-06-17,2330,423.59
2025-06-18,2330,423.95
2025-06-19,2330,424.31
2025-06-20,2330,424.67
2025-06-23,2330,425.01
2025-06-24,2330,425.37
2025-06-25,2330,425.74
2025-06-26,2330,426.12
2025-06-27,2330,426.49
2025-06-30,2330,426.86
2025-07-01,2330,427.23
2025-07-02,2330,427.61
2025-07-03,2330,427.99
2025-07-04,2330,428.36
2025-07-07,2330,428.74
2025-07-08,2330,429.11
2025-07-09,2330,429.49
2025-07-10,2330,429.87
2025-07-11,2330,430.25
2025-07-14,2330,430.63
2025-07-15,2330,431.02
2025-07-16,2330,431.41
2025-07-17,2330,431.81
2025-07-18,2330,432.21
2025-07-21,2330,432.61
2025-07-22,2330,433.01
2025-07-23,2330,433.4
2025-07-24,2330,433.8
2025-07-25,2330,434.2
2025-07-28,2330,434.6
2025-07-29,2330,434.99
2025-07-30,2330,435.4
2025-07-31,2330,435.8
2025-08-01,2330,436.2
2025-08-04,2330,436.59
2025-08-05,2330,437.0
2025-08-06,2330,437.39
2025-08-07,2330,437.8
2025-08-08,2330,438.21
2025-08-11,2330,438.62
2025-08-12,2330,439.04
2025-08-13,2330,439.46
2025-08-14,2330,439.87
2025-08-15,2330,440.28
2025-08-18,2330,440.7
2025-08-19,2330,441.11
2025-08-20,2330,441.51
2025-08-21,2330,441.91
2025-08-22,2330,442.31
2025-08-25,2330,442.71
2025-08-26,2330,443.13
2025-08-27,2330,443.55
2025-08-28,2330,443.95
2025-08-29,2330,444.36
2025-09-01,2330,444.77
2025-09-02,2330,445.18
2025-09-03,2330,445.59
2025-09-04,2330,445.99
2025-09-05,2330,446.41
2025-09-08,2330,446.82
2025-09-09,2330,447.25
2025-09-10,2330,447.68
2025-09-11,2330,448.12
2025-09-12,2330,448.57
