date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2022-05-05,2330,台積電,TW0002330008,7093470414,18838297044,27.35,72.64,100.0,100.0,25931767458,2022-03-10,
2022-05-06,2330,台積電,TW0002330008,7103483741,18828283717,27.39,72.6,100.0,100.0,25931767458,2022-03-10,
2022-05-09,2330,台積電,TW0002330008,7113710726,18818056732,27.43,72.56,100.0,100.0,25931767458,2022-03-10,
2022-05-10,2330,台積電,TW0002330008,7121911769,18809855689,27.46,72.53,100.0,100.0,25931767458,2022-03-10,
2022-05-11,2330,台積電,TW0002330008,7125309819,18806457639,27.47,72.52,100.0,100.0,25931767458,2022-03-10,
2022-05-12,2330,台積電,TW0002330008,7137487824,18794279634,27.52,72.47,100.0,100.0,25931767458,2022-03-10,
2022-05-13,2330,台積電,TW0002330008,7141441345,18790326113,27.53,72.46,100.0,100.0,25931767458,2022-03-10,
2022-05-16,2330,台積電,TW0002330008,7136381683,18795385775,27.51,72.48,100.0,100.0,25931767458,2022-03-10,
2022-05-17,2330,台積電,TW0002330008,7135357609,18796409849,27.51,72.48,100.0,100.0,25931767458,2022-03-10,
2022-05-18,2330,台積電,TW0002330008,7133003239,18798764219,27.5,72.49,100.0,100.0,25931767458,2022-03-10,
2022-05-19,2330,台積電,TW0002330008,7143706960,18788060498,27.54,72.45,100.0,100.0,25931767458,2022-05-19, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2022-05-20,2330,台積電,TW0002330008,7141125067,18790642391,27.53,72.46,100.0,100.0,25931767458,2022-05-19,
2022-05-23,2330,台積電,TW0002330008,7139603145,18790777313,27.53,72.46,100.0,100.0,25930380458,2022-05-23, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2022-05-24,2330,台積電,TW0002330008,7143672558,18786707900,27.54,72.45,100.0,100.0,25930380458,2022-05-23,
2022-05-25,2330,台積電,TW0002330008,7147637144,18782743314,27.56,72.43,100.0,100.0,25930380458,2022-05-23,
2022-05-26,2330,台積電,TW0002330008,7161285846,18769094612,27.61,72.38,100.0,100.0,25930380458,2022-05-23,
2022-05-27,2330,台積電,TW0002330008,7157433520,18772946938,27.6,72.39,100.0,100.0,25930380458,2022-05-23,
2022-05-30,2330,台積電,TW0002330008,7143029264,18787351194,27.54,72.45,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11105' target=_blank>4</a>
2022-05-31,2330,台積電,TW0002330008,7128594559,18801785899,27.49,72.5,100.0,100.0,25930380458,2022-05-23,
2022-06-01,2330,台積電,TW0002330008,7132659402,18797721056,27.5,72.49,100.0,100.0,25930380458,2022-05-23,
2022-06-02,2330,台積電,TW0002330008,7140041831,18790338627,27.53,72.46,100.0,100.0,25930380458,2022-05-23,
2022-06-06,2330,台積電,TW0002330008,7144500019,18785880439,27.55,72.44,100.0,100.0,25930380458,2022-05-23,
2022-06-07,2330,台積電,TW0002330008,7150088587,18780291871,27.57,72.42,100.0,100.0,25930380458,2022-05-23,
2022-06-08,2330,台積電,TW0002330008,7150523959,18779856499,27.57,72.42,100.0,100.0,25930380458,2022-05-23,
2022-06-09,2330,台積電,TW0002330008,7162238117,18768142341,27.62,72.37,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11106' target=_blank>4</a>
2022-06-10,2330,台積電,TW0002330008,7183337534,18747042924,27.7,72.29,100.0,100.0,25930380458,2022-05-23,
2022-06-13,2330,台積電,TW0002330008,7206540604,18723839854,27.79,72.2,100.0,100.0,25930380458,2022-05-23,
2022-06-14,2330,台積電,TW0002330008,7229682130,18700698328,27.88,72.11,100.0,100.0,25930380458,2022-05-23,
2022-06-15,2330,台積電,TW0002330008,7236769943,18693610515,27.9,72.09,100.0,100.0,25930380458,2022-05-23,
2022-06-16,2330,台積電,TW0002330008,7233121911,18697258547,27.89,72.1,100.0,100.0,25930380458,2022-05-23,
2022-06-17,2330,台積電,TW0002330008,7250908090,18679472368,27.96,72.03,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11106' target=_blank>4</a>
2022-06-20,2330,台積電,TW0002330008,7265675979,18664704479,28.01,71.98,100.0,100.0,25930380458,2022-05-23,
2022-06-21,2330,台積電,TW0002330008,7264193771,18666186687,28.01,71.98,100.0,100.0,25930380458,2022-05-23,
2022-06-22,2330,台積電,TW0002330008,7273370333,18657010125,28.04,71.95,100.0,100.0,25930380458,2022-05-23,
2022-06-23,2330,台積電,TW0002330008,7282085489,18648294969,28.08,71.91,100.0,100.0,25930380458,2022-05-23,
2022-06-24,2330,台積電,TW0002330008,7286121405,18644259053,28.09,71.9,100.0,100.0,25930380458,2022-05-23,
2022-06-27,2330,台積電,TW0002330008,7280141620,18650238838,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2022-06-28,2330,台積電,TW0002330008,7285806204,18644574254,28.09,71.9,100.0,100.0,25930380458,2022-05-23,
2022-06-29,2330,台積電,TW0002330008,7292200031,18638180427,28.12,71.87,100.0,100.0,25930380458,2022-05-23,
2022-06-30,2330,台積電,TW0002330008,7304776969,18625603489,28.17,71.82,100.0,100.0,25930380458,2022-05-23,
2022-07-01,2330,台積電,TW0002330008,7316403790,18613976668,28.21,71.78,100.0,100.0,25930380458,2022-05-23,
2022-07-04,2330,台積電,TW0002330008,7321068845,18609311613,28.23,71.76,100.0,100.0,25930380458,2022-05-23,
2022-07-05,2330,台積電,TW0002330008,7316661502,18613718956,28.21,71.78,100.0,100.0,25930380458,2022-05-23,
2022-07-06,2330,台積電,TW0002330008,7314939142,18615441316,28.2,71.79,100.0,100.0,25930380458,2022-05-23,
2022-07-07,2330,台積電,TW0002330008,7298129029,18632251429,28.14,71.85,100.0,100.0,25930380458,2022-05-23,
2022-07-08,2330,台積電,TW0002330008,7294446730,18635933728,28.13,71.86,100.0,100.0,25930380458,2022-05-23,
2022-07-11,2330,台積電,TW0002330008,7288066571,18642313887,28.1,71.89,100.0,100.0,25930380458,2022-05-23,
2022-07-12,2330,台積電,TW0002330008,7288998147,18641382311,28.1,71.89,100.0,100.0,25930380458,2022-05-23,
2022-07-13,2330,台積電,TW0002330008,7283815598,18646564860,28.08,71.91,100.0,100.0,25930380458,2022-05-23,
2022-07-14,2330,台積電,TW0002330008,7288046355,18642334103,28.1,71.89,100.0,100.0,25930380458,2022-05-23,
2022-07-15,2330,台積電,TW0002330008,7281844422,18648536036,28.08,71.91,100.0,100.0,25930380458,2022-05-23,
2022-07-18,2330,台積電,TW0002330008,7282341636,18648038822,28.08,71.91,100.0,100.0,25930380458,2022-05-23,
2022-07-19,2330,台積電,TW0002330008,7285678572,18644701886,28.09,71.9,100.0,100.0,25930380458,2022-05-23,
2022-07-20,2330,台積電,TW0002330008,7286433597,18643946861,28.09,71.9,100.0,100.0,25930380458,2022-05-23,
2022-07-21,2330,台積電,TW0002330008,7280388405,18649992053,28.07,71.92,100.0,100.0,25930380458,2022-05-23,
2022-07-22,2330,台積電,TW0002330008,7272170803,18658209655,28.04,71.95,100.0,100.0,25930380458,2022-05-23,
2022-07-25,2330,台積電,TW0002330008,7270153515,18660226943,28.03,71.96,100.0,100.0,25930380458,2022-05-23,
2022-07-26,2330,台積電,TW0002330008,7269419631,18660960827,28.03,71.96,100.0,100.0,25930380458,2022-05-23,
2022-07-27,2330,台積電,TW0002330008,7266971694,18663408764,28.02,71.97,100.0,100.0,25930380458,2022-05-23,
2022-07-28,2330,台積電,TW0002330008,7261403580,18668976878,28.0,71.99,100.0,100.0,25930380458,2022-05-23,
2022-07-29,2330,台積電,TW0002330008,7248663657,18681716801,27.95,72.04,100.0,100.0,25930380458,2022-05-23,
2022-08-01,2330,台積電,TW0002330008,7255343960,18675036498,27.98,72.01,100.0,100.0,25930380458,2022-05-23,
2022-08-02,2330,台積電,TW0002330008,7264612614,18665767844,28.01,71.98,100.0,100.0,25930380458,2022-05-23,
2022-08-03,2330,台積電,TW0002330008,7263825530,18666554928,28.01,71.98,100.0,100.0,25930380458,2022-05-23,
2022-08-04,2330,台積電,TW0002330008,7263719274,18666661184,28.01,71.98,100.0,100.0,25930380458,2022-05-23,
2022-08-05,2330,台積電,TW0002330008,7246833549,18683546909,27.94,72.05,100.0,100.0,25930380458,2022-05-23,
2022-08-08,2330,台積電,TW0002330008,7249786889,18680593569,27.95,72.04,100.0,100.0,25930380458,2022-05-23,
2022-08-09,2330,台積電,TW0002330008,7257193019,18673187439,27.98,72.01,100.0,100.0,25930380458,2022-05-23,
2022-08-10,2330,台積電,TW0002330008,7268770272,18661610186,28.03,71.96,100.0,100.0,25930380458,2022-05-23,
2022-08-11,2330,台積電,TW0002330008,7261087176,18669293282,28.0,71.99,100.0,100.0,25930380458,2022-05-23,
2022-08-12,2330,台積電,TW0002330008,7256028400,18674352058,27.98,72.01,100.0,100.0,25930380458,2022-05-23,
2022-08-15,2330,台積電,TW0002330008,7252985090,18677395368,27.97,72.02,100.0,100.0,25930380458,2022-05-23,
2022-08-16,2330,台積電,TW0002330008,7254479016,18675901442,27.97,72.02,100.0,100.0,25930380458,2022-05-23,
2022-08-17,2330,台積電,TW0002330008,7256261216,18674119242,27.98,72.01,100.0,100.0,25930380458,2022-05-23,
2022-08-18,2330,台積電,TW0002330008,7264596804,18665783654,28.01,71.98,100.0,100.0,25930380458,2022-05-23,
2022-08-19,2330,台積電,TW0002330008,7268577956,18661802502,28.03,71.96,100.0,100.0,25930380458,2022-05-23,
2022-08-22,2330,台積電,TW0002330008,7277743886,18652636572,28.06,71.93,100.0,100.0,25930380458,2022-05-23,
2022-08-23,2330,台積電,TW0002330008,7286404911,18643975547,28.09,71.9,100.0,100.0,25930380458,2022-05-23,
2022-08-24,2330,台積電,TW0002330008,7291548711,18638831747,28.11,71.88,100.0,100.0,25930380458,2022-05-23,
2022-08-25,2330,台積電,TW0002330008,7291115701,18639264757,28.11,71.88,100.0,100.0,25930380458,2022-05-23,
2022-08-26,2330,台積電,TW0002330008,7291701653,18638678805,28.12,71.87,100.0,100.0,25930380458,2022-05-23,
2022-08-29,2330,台積電,TW0002330008,7303911068,18626469390,28.16,71.83,100.0,100.0,25930380458,2022-05-23,
2022-08-30,2330,台積電,TW0002330008,7318625223,18611755235,28.22,71.77,100.0,100.0,25930380458,2022-05-23,
2022-08-31,2330,台積電,TW0002330008,7316679120,18613701338,28.21,71.78,100.0,100.0,25930380458,2022-05-23,
2022-09-01,2330,台積電,TW0002330008,7336526902,18593853556,28.29,71.7,100.0,100.0,25930380458,2022-05-23,
2022-09-02,2330,台積電,TW0002330008,7351587771,18578792687,28.35,71.64,100.0,100.0,25930380458,2022-05-23,
2022-09-05,2330,台積電,TW0002330008,7352061014,18578319444,28.35,71.64,100.0,100.0,25930380458,2022-05-23,
2022-09-06,2330,台積電,TW0002330008,7353785025,18576595433,28.35,71.64,100.0,100.0,25930380458,2022-05-23,
2022-09-07,2330,台積電,TW0002330008,7368450959,18561929499,28.41,71.58,100.0,100.0,25930380458,2022-05-23,
2022-09-08,2330,台積電,TW0002330008,7375785902,18554594556,28.44,71.55,100.0,100.0,25930380458,2022-05-23,
2022-09-12,2330,台積電,TW0002330008,7377320862,18553059596,28.45,71.54,100.0,100.0,25930380458,2022-05-23,
2022-09-13,2330,台積電,TW0002330008,7370857168,18559523290,28.42,71.57,100.0,100.0,25930380458,2022-05-23,
2022-09-14,2330,台積電,TW0002330008,7374169991,18556210467,28.43,71.56,100.0,100.0,25930380458,2022-05-23,
2022-09-15,2330,台積電,TW0002330008,7377380061,18553000397,28.45,71.54,100.0,100.0,25930380458,2022-05-23,
2022-09-16,2330,台積電,TW0002330008,7381206302,18549174156,28.46,71.53,100.0,100.0,25930380458,2022-05-23,
2022-09-19,2330,台積電,TW0002330008,7385403002,18544977456,28.48,71.51,100.0,100.0,25930380458,2022-05-23,
2022-09-20,2330,台積電,TW0002330008,7382145403,18548235055,28.46,71.53,100.0,100.0,25930380458,2022-05-23,
2022-09-21,2330,台積電,TW0002330008,7382783501,18547596957,28.47,71.52,100.0,100.0,25930380458,2022-05-23,
2022-09-22,2330,台積電,TW0002330008,7392978705,18537401753,28.51,71.48,100.0,100.0,25930380458,2022-05-23,
2022-09-23,2330,台積電,TW0002330008,7404283407,18526097051,28.55,71.44,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11109' target=_blank>4</a>
2022-09-26,2330,台積電,TW0002330008,7409673514,18520706944,28.57,71.42,100.0,100.0,25930380458,2022-05-23,
2022-09-27,2330,台積電,TW0002330008,7415996357,18514384101,28.59,71.4,100.0,100.0,25930380458,2022-05-23,
2022-09-28,2330,台積電,TW0002330008,7420666031,18509714427,28.61,71.38,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11109' target=_blank>4</a>
2022-09-29,2330,台積電,TW0002330008,7428365068,18502015390,28.64,71.35,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11109' target=_blank>4</a>
2022-09-30,2330,台積電,TW0002330008,7439978349,18490402109,28.69,71.3,100.0,100.0,25930380458,2022-05-23,
2022-10-03,2330,台積電,TW0002330008,7439049670,18491330788,28.68,71.31,100.0,100.0,25930380458,2022-05-23,
2022-10-04,2330,台積電,TW0002330008,7436562014,18493818444,28.67,71.32,100.0,100.0,25930380458,2022-05-23,
2022-10-05,2330,台積電,TW0002330008,7427547459,18502832999,28.64,71.35,100.0,100.0,25930380458,2022-05-23,
2022-10-06,2330,台積電,TW0002330008,7421355199,18509025259,28.62,71.37,100.0,100.0,25930380458,2022-05-23,
2022-10-07,2330,台積電,TW0002330008,7425016505,18505363953,28.63,71.36,100.0,100.0,25930380458,2022-05-23,
2022-10-11,2330,台積電,TW0002330008,7468523181,18461857277,28.8,71.19,100.0,100.0,25930380458,2022-05-23,
2022-10-12,2330,台積電,TW0002330008,7490715706,18439664752,28.88,71.11,100.0,100.0,25930380458,2022-05-23,
2022-10-13,2330,台積電,TW0002330008,7496057246,18434323212,28.9,71.09,100.0,100.0,25930380458,2022-05-23,
2022-10-14,2330,台積電,TW0002330008,7489235351,18441145107,28.88,71.11,100.0,100.0,25930380458,2022-05-23,
2022-10-17,2330,台積電,TW0002330008,7505427690,18424952768,28.94,71.05,100.0,100.0,25930380458,2022-05-23,
2022-10-18,2330,台積電,TW0002330008,7507179963,18423200495,28.95,71.04,100.0,100.0,25930380458,2022-05-23,
2022-10-19,2330,台積電,TW0002330008,7531211322,18399169136,29.04,70.95,100.0,100.0,25930380458,2022-05-23,
2022-10-20,2330,台積電,TW0002330008,7539699173,18390681285,29.07,70.92,100.0,100.0,25930380458,2022-05-23,
2022-10-21,2330,台積電,TW0002330008,7548483928,18381896530,29.11,70.88,100.0,100.0,25930380458,2022-05-23,
2022-10-24,2330,台積電,TW0002330008,7561130992,18369249466,29.15,70.84,100.0,100.0,25930380458,2022-05-23,
2022-10-25,2330,台積電,TW0002330008,7578774069,18351606389,29.22,70.77,100.0,100.0,25930380458,2022-05-23,
2022-10-26,2330,台積電,TW0002330008,7574423441,18355957017,29.21,70.78,100.0,100.0,25930380458,2022-05-23,
2022-10-27,2330,台積電,TW0002330008,7569483611,18360896847,29.19,70.8,100.0,100.0,25930380458,2022-05-23,
2022-10-28,2330,台積電,TW0002330008,7580886215,18349494243,29.23,70.76,100.0,100.0,25930380458,2022-05-23,
2022-10-31,2330,台積電,TW0002330008,7572768803,18357611655,29.2,70.79,100.0,100.0,25930380458,2022-05-23,
2022-11-01,2330,台積電,TW0002330008,7574738581,18355641877,29.21,70.78,100.0,100.0,25930380458,2022-05-23,
2022-11-02,2330,台積電,TW0002330008,7573156547,18357223911,29.2,70.79,100.0,100.0,25930380458,2022-05-23,
2022-11-03,2330,台積電,TW0002330008,7593813385,18336567073,29.28,70.71,100.0,100.0,25930380458,2022-05-23,
2022-11-04,2330,台積電,TW0002330008,7601280332,18329100126,29.31,70.68,100.0,100.0,25930380458,2022-05-23,
2022-11-07,2330,台積電,TW0002330008,7594810568,18335569890,29.28,70.71,100.0,100.0,25930380458,2022-05-23,
2022-11-08,2330,台積電,TW0002330008,7580059309,18350321149,29.23,70.76,100.0,100.0,25930380458,2022-05-23,
2022-11-09,2330,台積電,TW0002330008,7566653984,18363726474,29.18,70.81,100.0,100.0,25930380458,2022-05-23,
2022-11-10,2330,台積電,TW0002330008,7572666939,18357713519,29.2,70.79,100.0,100.0,25930380458,2022-05-23,
2022-11-11,2330,台積電,TW0002330008,7525807887,18404572571,29.02,70.97,100.0,100.0,25930380458,2022-05-23,
2022-11-14,2330,台積電,TW0002330008,7511861967,18418518491,28.96,71.03,100.0,100.0,25930380458,2022-05-23,
2022-11-15,2330,台積電,TW0002330008,7483059282,18447321176,28.85,71.14,100.0,100.0,25930380458,2022-05-23,
2022-11-16,2330,台積電,TW0002330008,7473332930,18457047528,28.82,71.17,100.0,100.0,25930380458,2022-05-23,
2022-11-17,2330,台積電,TW0002330008,7474160611,18456219847,28.82,71.17,100.0,100.0,25930380458,2022-05-23,
2022-11-18,2330,台積電,TW0002330008,7472611893,18457768565,28.81,71.18,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11111' target=_blank>4</a>
2022-11-21,2330,台積電,TW0002330008,7477933482,18452446976,28.83,71.16,100.0,100.0,25930380458,2022-05-23,
2022-11-22,2330,台積電,TW0002330008,7475625566,18454754892,28.82,71.17,100.0,100.0,25930380458,2022-05-23,
2022-11-23,2330,台積電,TW0002330008,7480663168,18449717290,28.84,71.15,100.0,100.0,25930380458,2022-05-23,
2022-11-24,2330,台積電,TW0002330008,7470646253,18459734205,28.81,71.18,100.0,100.0,25930380458,2022-05-23,
2022-11-25,2330,台積電,TW0002330008,7474610016,18455770442,28.82,71.17,100.0,100.0,25930380458,2022-05-23,
2022-11-28,2330,台積電,TW0002330008,7484969965,18445410493,28.86,71.13,100.0,100.0,25930380458,2022-05-23,
2022-11-29,2330,台積電,TW0002330008,7483806102,18446574356,28.86,71.13,100.0,100.0,25930380458,2022-05-23,
2022-11-30,2330,台積電,TW0002330008,7476134784,18454245674,28.83,71.16,100.0,100.0,25930380458,2022-05-23,
2022-12-01,2330,台積電,TW0002330008,7464595079,18465785379,28.78,71.21,100.0,100.0,25930380458,2022-05-23,
2022-12-02,2330,台積電,TW0002330008,7470543315,18459837143,28.81,71.18,100.0,100.0,25930380458,2022-05-23,
2022-12-05,2330,台積電,TW0002330008,7476448583,18453931875,28.83,71.16,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11112' target=_blank>4</a>
2022-12-06,2330,台積電,TW0002330008,7483666989,18446713469,28.86,71.13,100.0,100.0,25930380458,2022-05-23,
2022-12-07,2330,台積電,TW0002330008,7488902077,18441478381,28.88,71.11,100.0,100.0,25930380458,2022-05-23,
2022-12-08,2330,台積電,TW0002330008,7493536267,18436844191,28.89,71.1,100.0,100.0,25930380458,2022-05-23,
2022-12-09,2330,台積電,TW0002330008,7492521016,18437859442,28.89,71.1,100.0,100.0,25930380458,2022-05-23,
2022-12-12,2330,台積電,TW0002330008,7493984962,18436395496,28.9,71.09,100.0,100.0,25930380458,2022-05-23,
2022-12-13,2330,台積電,TW0002330008,7502605451,18427775007,28.93,71.06,100.0,100.0,25930380458,2022-05-23,
2022-12-14,2330,台積電,TW0002330008,7498595062,18431785396,28.91,71.08,100.0,100.0,25930380458,2022-05-23,
2022-12-15,2330,台積電,TW0002330008,7495068840,18435311618,28.9,71.09,100.0,100.0,25930380458,2022-05-23, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11112' target=_blank>4</a>
2022-12-16,2330,台積電,TW0002330008,7505925236,18424455222,28.94,71.05,100.0,100.0,25930380458,2022-05-23,
2022-12-19,2330,台積電,TW0002330008,7513602102,18416778356,28.97,71.02,100.0,100.0,25930380458,2022-05-23,
2022-12-20,2330,台積電,TW0002330008,7520843446,18409537012,29.0,70.99,100.0,100.0,25930380458,2022-05-23,
2022-12-21,2330,台積電,TW0002330008,7520427729,18409952729,29.0,70.99,100.0,100.0,25930380458,2022-05-23,
2022-12-22,2330,台積電,TW0002330008,7517296261,18413084197,28.99,71.0,100.0,100.0,25930380458,2022-05-23,
2022-12-23,2330,台積電,TW0002330008,7530870463,18399509995,29.04,70.95,100.0,100.0,25930380458,2022-05-23,
2022-12-26,2330,台積電,TW0002330008,7532191117,18398189341,29.04,70.95,100.0,100.0,25930380458,2022-05-23,
2022-12-27,2330,台積電,TW0002330008,7531452468,18398927990,29.04,70.95,100.0,100.0,25930380458,2022-05-23,
2022-12-28,2330,台積電,TW0002330008,7547081917,18383298541,29.1,70.89,100.0,100.0,25930380458,2022-05-23,
2022-12-29,2330,台積電,TW0002330008,7552981754,18377398704,29.12,70.87,100.0,100.0,25930380458,2022-05-23,
