Year,Code,Name,TradeVolume,TradeValue,Transaction,HighestPrice,HDate,LowestPrice,LDate,AvgClosingPrice
113,046643,台積電群益42購27,190000,641200,26,4.61,10月18日,2.54,9月11日,3.52
113,046644,台積電群益42購28,214000,735940,23,3.97,8月19日,2.49,9月11日,3.42
113,046670,台積電元大43購44,18558000,47315470,768,3.95,10月15日,0.93,5月21日,2.22
113,046671,台積電元大43購45,2413000,6687990,155,3.51,10月11日,2.37,9月09日,2.88
113,046672,台積電元大44購08,19141000,42222330,680,4.42,10月18日,0.02,3月28日,1.87
113,046701,台積電元富42購23,1068000,1671970,27,2.08,8月12日,1.24,9月04日,1.59
113,046702,台積電元富45購08,1594000,2957910,52,2.47,8月14日,1.53,9月04日,2.00
113,046717,台積電統一48購05,11462000,11995510,203,1.29,8月20日,0.02,1月23日,1.03
113,046718,台積電統一49購12,752000,891780,27,1.31,10月28日,0.89,9月04日,1.11
113,046719,台積電統一4A購07,4551000,4732560,144,1.47,10月21日,0.86,9月04日,1.09
113,046720,台積電統一58購01,19583000,22150180,965,4.81,3月08日,0.36,1月05日,1.23
113,046733,台積電國泰44購03,3696000,11622170,229,3.92,10月18日,2.29,9月09日,3.10
113,046745,台積電第一45購01,1362000,1544300,46,1.96,9月12日,0.73,9月24日,1.12
113,046755,台積電凱基44購05,27934000,15317340,710,3.63,8月19日,0.01,1月18日,1.10
113,046773,台積電群益42購29,200000,16000,2,0.10,1月11日,0.06,1月15日,0.08
113,046774,台積電群益44購24,760000,1461560,37,2.10,10月16日,1.82,8月29日,1.96
113,046775,台積電群益44購25,2638000,15728090,181,7.50,10月18日,4.50,9月04日,5.86
113,046792,台積電元富43購12,1807000,868400,38,1.89,8月28日,0.05,4月03日,0.60
113,046793,台積電元富44購11,2457000,1962370,58,1.96,8月28日,0.04,4月02日,0.86
113,046803,台積電富邦42購08,288000,481900,30,1.99,10月15日,1.21,9月04日,1.67
113,046804,台積電富邦42購09,400000,660140,39,2.02,10月18日,1.14,9月04日,1.64
113,046805,台積電富邦42購10,2417000,4248390,167,2.55,10月21日,1.33,9月09日,1.93
113,046806,台積電富邦43購11,2579000,4164560,161,2.21,10月18日,1.22,9月09日,1.73
113,046830,台積電元大43購49,30374000,68734260,702,3.16,10月18日,1.78,9月09日,2.42
113,046831,台積電元大43購50,14406000,28050310,415,2.40,11月08日,1.44,9月09日,1.94
113,046832,台積電元大44購09,30114000,51195360,632,1.99,10月18日,1.14,9月09日,1.54
113,046870,台積電永豐49購01,6469000,7523100,196,1.36,11月08日,0.83,9月09日,1.14
113,046871,台積電永豐49購02,6034000,6662820,164,8.75,1月22日,0.80,9月04日,1.34
113,046872,台積電永豐58購01,17429000,32787820,532,2.19,10月18日,1.43,9月09日,1.83
113,04687T,台積電台新37售01,5608000,3399980,375,6.25,1月03日,0.04,4月29日,1.09
113,046900,台積電統一52購05,6292000,6513950,189,1.21,10月18日,0.77,9月04日,1.02
113,046932,台積電國泰44購04,12410000,41054080,121,3.88,10月22日,1.48,1月11日,2.97
113,046943,台積電群益42購30,1054000,1227340,110,1.74,10月15日,0.82,11月28日,1.22
113,046944,台積電群益44購26,5001000,5433860,70,1.51,10月18日,0.01,1月31日,0.78
113,046988,台積電元大43購54,12291000,18724280,447,6.50,1月02日,0.30,11月29日,1.40
113,046989,台積電元大43購55,3630000,3595180,91,1.25,10月21日,0.60,9月11日,0.94
113,046990,台積電元大43購56,2855000,3462390,77,1.49,10月18日,0.85,11月29日,1.17
113,046991,台積電元大43購57,10164000,10833830,340,1.40,10月21日,0.79,11月29日,1.07
113,046992,台積電元大44購10,5365000,7868690,123,4.08,1月24日,0.81,12月20日,1.59
113,047026,台積電中信44購03,1068000,674390,33,0.76,12月31日,0.51,9月12日,0.60
113,047027,台積電中信45購01,5780000,4067520,164,1.03,10月18日,0.15,5月10日,0.65
113,047085,台積電國票43購08,2384000,3555730,88,2.39,10月18日,1.18,9月09日,1.64
113,047157,台積電凱基44購06,3449000,5415710,160,2.35,10月18日,1.18,9月09日,1.80
113,047158,台積電凱基44購07,2026000,2993140,74,2.34,8月20日,0.80,9月09日,1.39
113,047178,台積電元大43購61,4055000,2144100,90,1.06,8月19日,0.23,11月28日,0.57
113,047179,台積電元大43購62,2272000,2037850,127,1.20,10月18日,0.59,11月27日,0.91
113,047180,台積電元大43購63,3189000,2449550,74,1.08,10月18日,0.59,12月02日,0.76
113,047181,台積電元大43購64,8352000,8714590,251,1.70,1月02日,0.68,9月04日,1.01
113,047182,台積電元大43購65,5151000,4871250,98,1.22,10月18日,0.66,9月09日,0.92
113,047293,台積電國泰44購05,3893000,12591680,123,4.22,10月22日,2.44,9月04日,3.23
113,047312,台積電元大43購69,5865000,6061550,260,2.07,1月25日,0.35,11月01日,0.97
113,047348,台積電群益43購29,392000,253750,18,0.82,12月16日,0.51,9月04日,0.68
113,047349,台積電群益43購30,1122000,1164100,81,1.41,10月18日,0.72,11月29日,1.03
113,047350,台積電群益44購27,2890000,2803750,53,1.09,10月18日,0.69,11月28日,0.89
113,04735P,台積電統一48售07,407000,251480,26,0.74,10月08日,0.52,12月25日,0.63
113,047367,台積電凱基58購05,5420000,9978500,380,2.04,10月18日,1.47,9月09日,1.75
113,047368,台積電凱基58購06,907000,1678170,97,2.13,10月18日,0.02,1月04日,1.79
113,047427,台積電統一49購13,358000,270570,20,0.83,12月30日,0.67,9月18日,0.74
113,047439,台積電凱基58購07,15424000,23668730,902,2.14,10月18日,0.01,3月28日,1.43
113,04743P,台積電群益45售13,3928000,3748840,123,1.70,10月17日,0.32,12月30日,0.87
113,047440,台積電凱基58購08,10071000,19018440,508,2.90,1月02日,0.24,3月04日,1.82
113,047441,台積電凱基58購09,1457000,2845630,121,2.25,10月18日,1.59,9月04日,1.94
113,04744P,台積電群益4A售04,548000,493750,25,1.02,10月17日,0.80,11月11日,0.90
113,047453,台積電富邦42購11,5289000,4592970,239,1.17,10月18日,0.09,1月04日,0.88
113,047454,台積電富邦42購12,13913000,10117660,253,0.95,10月18日,0.50,9月04日,0.71
113,04745P,台積電群益4A售05,,,,,9月09日,,12月23日,
113,047470,台積電元大43購70,10108000,2724990,107,0.46,10月18日,0.15,12月31日,0.28
113,047496,台積電元富4B購01,886000,878820,22,1.22,11月08日,0.70,9月09日,1.03
113,04750T,台積電中信39售01,5978000,2066170,177,1.43,1月05日,0.02,7月03日,0.44
113,047514,台積電國票43購09,6925000,11870700,236,2.37,10月18日,1.18,9月09日,1.67
113,047515,台積電國票43購10,16550000,23649340,481,2.03,10月18日,0.01,1月24日,1.29
113,047516,台積電國票44購02,3196000,5866250,232,2.51,10月18日,0.58,2月02日,1.85
113,047525,台積電群益44購28,5161000,6534110,217,1.71,10月18日,0.35,2月05日,1.08
113,047526,台積電群益44購29,5918000,7208870,324,1.78,10月18日,0.21,2月05日,0.93
113,047527,台積電群益44購30,2458000,3001910,39,1.73,10月18日,0.86,11月21日,1.20
113,047528,台積電群益48購09,1534000,1997810,37,1.87,10月21日,0.98,9月04日,1.42
113,047609,台積電台新42購08,3403000,5204100,46,2.29,10月18日,1.10,11月28日,1.60
113,04766T,台積電國票35售05,3100000,1516730,132,1.27,1月03日,0.01,4月09日,0.53
113,04767T,台積電國票37售03,8196000,3465840,144,1.30,1月05日,0.01,5月07日,0.59
113,047696,台積電元大45購05,23135000,8179050,315,0.63,8月19日,0.24,9月09日,0.36
113,047742,台積電永豐46購05,3983000,4186240,100,1.32,11月11日,0.63,9月04日,1.05
113,047743,台積電永豐46購06,7038000,7510880,204,1.66,11月05日,0.67,9月04日,1.07
113,047744,台積電永豐46購07,5198000,6909410,116,1.91,11月04日,0.98,9月09日,1.34
113,047791,台積電元大45購06,7189000,2915080,152,0.60,10月18日,0.26,9月09日,0.41
113,047825,台積電群益48購10,3329000,5214420,256,1.98,10月18日,1.06,9月04日,1.58
113,047826,台積電群益4A購01,712000,1064520,53,1.83,10月18日,1.03,9月11日,1.50
113,047827,台積電群益4C購01,2912000,3841540,162,1.76,10月18日,1.01,9月04日,1.46
113,047851,台積電凱基42購24,5595000,8178540,205,2.07,10月18日,1.01,9月09日,1.49
113,047852,台積電凱基42購25,5598000,5610880,222,3.00,10月29日,0.66,9月09日,1.14
113,047853,台積電凱基42購26,6875000,4451140,108,1.31,10月18日,0.43,12月20日,0.69
113,047854,台積電凱基42購27,978000,2390130,49,5.90,1月05日,0.20,12月31日,1.54
113,047890,台積電兆豐43購02,5326000,4351090,153,1.18,10月18日,0.47,9月09日,0.83
113,047929,台積電永豐49購03,8973000,11106030,176,1.63,10月21日,0.72,9月04日,1.24
113,047939,台積電中信48購01,2036000,971220,53,0.60,10月18日,0.31,9月09日,0.43
113,047960,台積電富邦3C購01,17375000,67153480,1417,28.10,10月18日,1.23,1月17日,10.13
113,047988,台積電元大43購73,402000,169890,19,0.58,10月18日,0.22,11月29日,0.38
113,047989,台積電元大43購74,2123000,1256880,55,0.77,10月18日,0.46,12月02日,0.59
113,04807T,台積電凱基36售30,14718000,19860390,390,2.24,1月05日,0.01,5月24日,0.82
113,048120,台積電國泰44購06,3747000,5899820,78,3.28,10月18日,0.02,3月08日,1.72
113,048134,台積電元大43購78,3677000,2017370,73,6.75,3月01日,0.21,11月29日,1.26
113,048135,台積電元大43購79,3633000,2256080,97,0.84,10月18日,0.03,1月02日,0.61
113,04813P,台積電凱基44售11,3358000,2199760,64,0.81,11月01日,0.33,12月31日,0.61
113,04816P,台積電富邦44售02,9137000,8256180,412,1.08,11月01日,0.65,12月30日,0.88
113,04817P,台積電富邦46售03,4731000,4832050,81,1.44,10月17日,0.55,12月26日,0.94
113,048189,台積電中信43購06,4327000,2620970,141,0.81,10月18日,0.39,9月09日,0.56
113,04818P,台積電富邦46售04,3506000,3026420,47,1.08,11月01日,0.28,12月26日,0.78
113,048236,台積電國泰44購07,2496000,9126320,75,5.25,10月18日,2.33,9月04日,3.68
113,048248,台積電統一4A購08,3557000,2595730,236,6.35,1月22日,0.46,9月04日,1.04
113,04827T,台積電第一38售02,831000,114700,9,0.87,1月04日,0.12,3月08日,0.38
113,04828T,台積電統一38售04,5909000,1319790,69,0.92,1月05日,0.01,4月17日,0.23
113,048303,台積電元大43購83,2740000,2194480,61,0.98,10月21日,0.54,11月28日,0.75
113,048304,台積電元大44購11,1880000,1474070,27,0.88,10月25日,0.63,12月20日,0.77
113,048355,台積電凱基42購32,1513000,820400,59,1.61,1月03日,0.19,12月24日,0.57
113,048376,台積電元富4B購02,16493000,28675330,1049,8.70,10月21日,0.36,1月17日,3.52
113,048377,台積電元富52購01,1756000,17430650,331,12.70,10月21日,6.60,9月09日,9.80
113,048398,台積電國泰44購09,23167000,11444610,516,2.78,10月18日,0.01,5月29日,0.84
113,04839P,台積電凱基56售08,4448000,10063830,279,2.59,10月16日,1.76,12月30日,2.20
113,048402,台積電台新42購10,3385000,6685720,62,2.61,10月18日,0.02,1月02日,1.88
113,048426,台積電元大43購87,9620000,6128280,195,0.96,10月21日,0.46,9月09日,0.69
113,048427,台積電元大43購88,3470000,2440960,53,0.90,10月21日,0.59,12月13日,0.71
113,048428,台積電元大44購12,3534000,2143220,53,0.86,10月21日,0.39,11月27日,0.61
113,048475,台積電元富58購01,40239000,28303480,1503,2.47,10月21日,0.01,5月16日,1.12
113,048501,台積電群益48購11,1945000,2968070,61,1.93,10月18日,0.09,1月09日,1.17
113,048512,台積電統一48購06,2073000,1599690,63,2.16,1月24日,0.53,11月29日,0.81
113,048555,台積電元大43購92,11100000,3732850,208,0.91,11月08日,0.01,6月06日,0.53
113,048556,台積電元大43購93,5492000,4138710,190,0.94,10月21日,0.55,11月28日,0.73
113,048557,台積電元大48購01,11382000,6145670,304,0.99,10月18日,0.04,2月20日,0.69
113,048644,台積電元大43購95,3205000,2325830,65,2.16,1月26日,0.43,9月04日,0.83
113,048645,台積電元大43購96,8821000,10681280,325,1.53,10月21日,0.77,9月09日,1.16
113,048646,台積電元大43購97,2383000,2005330,59,1.05,10月18日,0.59,11月29日,0.79
113,048683,台積電凱基43購51,5794000,9350500,160,2.01,10月21日,0.51,11月28日,1.02
113,048684,台積電凱基43購52,2614000,1263020,35,0.95,12月05日,0.11,3月25日,0.51
113,048725,台積電元大44購13,3255000,2496530,77,0.97,10月18日,0.49,9月10日,0.74
113,048726,台積電元大45購07,2731000,1969160,46,0.94,10月18日,0.03,1月05日,0.70
113,048727,台積電元大46購05,7588000,5871560,232,1.00,10月18日,0.52,9月04日,0.76
113,048750,台積電中信44購04,9123000,6134670,232,1.28,11月08日,0.21,1月10日,0.91
113,048866,台積電兆豐44購02,4705000,7486150,358,3.30,1月12日,0.47,9月11日,1.12
113,048916,台積電永豐46購09,4700000,8211730,109,2.08,10月18日,1.29,9月19日,1.72
113,048968,台積電元大44購14,4929000,2804940,167,0.85,10月18日,0.34,11月29日,0.55
113,048969,台積電元大44購15,2798000,1744150,44,0.87,10月21日,0.51,11月18日,0.64
113,048970,台積電元大44購16,2694000,2096500,54,0.89,11月08日,0.48,9月04日,0.74
113,04903P,台積電元富44售16,1953000,1110570,57,0.81,11月01日,0.28,12月30日,0.52
113,049079,台積電元大44購17,5173000,3890600,85,1.12,11月08日,0.01,2月20日,0.75
113,049080,台積電元大44購18,38772000,34790280,1551,1.38,1月02日,0.58,1月18日,0.91
113,049081,台積電元大44購19,16953000,15252940,447,1.22,10月18日,0.02,4月10日,0.73
113,04914P,台積電元大44售49,3864000,16900290,208,6.35,11月01日,2.71,12月30日,4.60
113,04915P,台積電元大44售50,3128000,16223080,186,6.80,11月01日,3.48,12月30日,5.14
113,049161,台積電元富43購13,9041000,73320130,1108,25.50,10月18日,3.28,12月31日,10.60
113,04916P,台積電元大44售51,4319000,22105370,268,6.90,11月01日,3.87,12月26日,5.38
113,049203,台積電永豐45購11,2970000,6193930,75,3.41,10月21日,0.11,1月10日,2.29
113,049242,台積電元大44購20,2498000,1800740,49,0.88,10月28日,0.50,12月11日,0.70
113,049243,台積電元大44購21,2809000,2184060,79,1.00,10月21日,0.51,11月28日,0.73
113,049244,台積電元大44購22,2696000,2246320,66,1.01,11月08日,0.52,9月04日,0.81
113,04929P,台積電國票44售04,5360000,3576290,243,0.95,12月03日,0.46,12月30日,0.71
113,04930P,台積電國票44售05,346000,233370,44,0.91,11月28日,0.54,12月18日,0.78
113,04931P,台積電國票45售02,2388000,1819530,192,0.95,11月01日,0.54,12月27日,0.75
113,049395,台積電元大43購98,4181000,3602380,84,1.09,10月21日,0.51,9月04日,0.83
113,049396,台積電元大43購99,13767000,12631260,333,1.21,10月21日,0.55,9月09日,0.86
113,049397,台積電元大44購23,2292000,1791970,36,0.93,10月24日,0.47,9月09日,0.78
113,049460,台積電永豐46購10,14570000,15269130,280,2.59,1月22日,0.69,11月28日,1.01
113,049461,台積電永豐46購11,4632000,5879400,95,1.65,10月15日,0.36,1月22日,1.26
113,049518,台積電國泰45購01,992000,1757280,22,2.77,10月18日,1.22,9月09日,1.75
113,049519,台積電國泰45購02,2667000,5274930,45,2.42,10月22日,1.00,11月28日,1.50
113,049559,台積電富邦45購01,7507000,7115180,153,1.64,10月21日,0.07,1月23日,1.07
113,04955P,台積電兆豐45售02,298000,212020,25,0.82,11月01日,0.58,12月10日,0.72
113,049560,台積電富邦45購02,3263000,3501490,126,1.76,10月18日,0.82,11月28日,1.20
113,04956T,台積電兆豐3A售03,2645000,315030,240,0.63,1月03日,0.01,9月27日,0.09
113,049575,台積電永豐49購04,5992000,11553380,167,2.66,10月21日,1.26,9月18日,1.96
113,049576,台積電永豐49購05,18487000,76432960,1765,13.60,3月06日,1.22,11月28日,4.56
113,049599,台積電國泰45購03,4945000,9607310,70,2.66,10月22日,0.62,1月11日,1.34
113,049692,台積電中信43購07,4748000,3301450,110,0.91,10月18日,0.52,9月13日,0.71
113,049744,台積電國泰45購04,6802000,29684800,60,4.89,10月22日,2.61,11月29日,3.77
113,049745,台積電國泰45購05,6101000,10604730,85,2.60,10月22日,1.01,11月27日,1.52
113,04990P,台積電永豐49售07,2029000,1838160,50,1.16,11月01日,0.63,12月31日,0.90
113,049928,台積電永豐46購12,1378000,4819120,61,4.19,10月22日,2.41,9月11日,3.36
113,049929,台積電永豐49購06,2479000,6507210,127,3.88,10月28日,2.15,11月29日,2.78
113,04994T,台積電元富36售04,648000,467320,12,0.82,1月05日,0.10,2月15日,0.67
113,049951,台積電國泰45購06,5525000,11778240,139,3.78,10月18日,0.55,2月29日,2.05
113,04995T,台積電元富39售06,1393000,951760,56,1.46,1月04日,0.06,4月26日,0.70
113,049964,台積電凱基43購53,74000,108040,2,1.50,9月10日,1.42,9月11日,1.46
113,049965,台積電凱基43購54,4578000,11250770,72,4.00,10月18日,1.83,9月09日,2.72
113,049986,台積電群益44購31,1608000,1683790,94,2.08,10月18日,0.72,11月28日,1.24
113,050015,台積電國票43購12,588000,1431980,26,2.69,9月26日,1.65,9月09日,2.17
113,050016,台積電國票45購01,1459000,2115280,93,5.85,3月25日,0.42,1月17日,2.10
113,050113,台積電國泰45購07,1344000,3061750,34,2.87,10月25日,1.79,11月27日,2.27
113,050132,台積電凱基43購55,187000,945590,17,14.80,1月17日,1.96,9月30日,5.78
113,050133,台積電凱基43購56,531000,819750,115,2.92,10月18日,0.03,1月25日,1.69
113,050206,台積電群益43購31,13082000,7969910,279,1.00,3月04日,0.14,3月11日,0.51
113,050233,台積電群益45購12,14000,25170,4,1.98,10月18日,1.64,10月17日,1.81
113,050234,台積電群益47購16,13731000,23720260,510,2.05,10月18日,1.29,11月28日,1.64
113,050253,台積電凱基45購08,1397000,569200,22,3.51,12月31日,0.11,2月05日,1.94
113,050254,台積電凱基45購09,418000,1330280,32,3.81,11月11日,2.48,9月18日,3.23
113,050296,台積電國泰45購08,1270000,3837040,23,4.32,10月18日,1.87,12月02日,2.84
113,050317,台積電中信43購08,3233000,5534450,247,2.16,10月21日,0.72,9月11日,1.66
113,05036P,台積電台新44售02,2350000,2291030,42,1.20,11月18日,0.73,12月26日,0.98
113,050428,台積電國泰45購09,7408000,8370570,404,3.11,10月22日,0.02,2月23日,1.09
113,050442,台積電群益43購32,58000,89800,20,1.91,9月20日,1.26,1月18日,1.65
113,050443,台積電群益44購32,1654000,2785980,118,3.07,10月18日,0.70,1月18日,1.65
113,05045P,台積電國票44售06,803000,621140,81,1.03,12月02日,0.65,12月30日,0.83
113,05046P,台積電國票45售03,398000,398270,102,1.25,10月29日,0.81,12月30日,1.03
113,05047P,台積電國票45售04,298000,340610,40,1.28,11月01日,0.87,12月19日,1.07
113,050511,台積電國泰45購10,3858000,6474590,99,3.16,10月18日,0.75,9月23日,1.73
