buy,date,name,sell
136847909409,2025-02-18,total,128997009247
130835507726,2025-02-19,Foreign_Investor,133412663412
154356605347,2025-02-19,total,165897421783
4670465939,2025-02-19,Investment_Trust,10655187478
5348094942,2025-02-19,Dealer_self,8093387822
0,2025-02-19,Foreign_Dealer_Self,0
13502536740,2025-02-19,Dealer_Hedging,13736183071
5728442478,2025-02-20,Dealer_self,3693325769
0,2025-02-20,Foreign_Dealer_Self,0
11421476195,2025-02-20,Dealer_Hedging,14097122771
4917728664,2025-02-20,Investment_Trust,11367350626
117700740887,2025-02-20,Foreign_Investor,134498059190
139768388224,2025-02-20,total,163655858356
161886034920,2025-02-21,total,144603828837
138373627059,2025-02-21,Foreign_Investor,120487089934
5342119895,2025-02-21,Investment_Trust,10147384769
0,2025-02-21,Foreign_Dealer_Self,0
4862382047,2025-02-21,Dealer_self,3921491359
13307905919,2025-02-21,Dealer_Hedging,10047862775
3607726453,2025-02-24,Dealer_self,4040455956
0,2025-02-24,Foreign_Dealer_Self,0
11789783696,2025-02-24,Dealer_Hedging,15176045633
10838350981,2025-02-24,Investment_Trust,8142382070
117707073215,2025-02-24,Foreign_Investor,137235404537
143942934345,2025-02-24,total,164594288196
9582016820,2025-02-25,Investment_Trust,8460416744
123577247236,2025-02-25,Foreign_Investor,174915768782
149606168312,2025-02-25,total,209216704148
11926553340,2025-02-25,Dealer_Hedging,18488114009
4520350916,2025-02-25,Dealer_self,7352404613
0,2025-02-25,Foreign_Dealer_Self,0
4155457804,2025-02-26,Dealer_self,3822083960
0,2025-02-26,Foreign_Dealer_Self,0
11460506564,2025-02-26,Dealer_Hedging,15949941050
7335194716,2025-02-26,Investment_Trust,9371679395
144507960875,2025-02-26,Foreign_Investor,148299451679
167459119959,2025-02-26,total,177443156084
260515042237,2025-02-27,total,320390329454
236076316904,2025-02-27,Foreign_Investor,281185626601
6343947417,2025-02-27,Investment_Trust,14344475456
0,2025-02-27,Foreign_Dealer_Self,0
5884489926,2025-02-27,Dealer_self,5546194594
12210287990,2025-02-27,Dealer_Hedging,19314032803
5651883329,2025-03-03,Dealer_self,5158837699
0,2025-03-03,Foreign_Dealer_Self,0
15484104683,2025-03-03,Dealer_Hedging,31333614739
16029213043,2025-03-03,Investment_Trust,6744302930
151762107412,2025-03-03,Foreign_Investor,208801618920
188927308467,2025-03-03,total,252038374288
129771466652,2025-03-04,Foreign_Investor,182236734571
14285702788,2025-03-04,Investment_Trust,6815402321
165532761614,2025-03-04,total,221891843220
0,2025-03-04,Foreign_Dealer_Self,0
6014846050,2025-03-04,Dealer_self,6267443426
15460746124,2025-03-04,Dealer_Hedging,26572262902
151494677856,2025-03-05,total,167310123331
125094184457,2025-03-05,Foreign_Investor,139163770851
9837245177,2025-03-05,Investment_Trust,6514810347
4380787555,2025-03-05,Dealer_self,4407571764
0,2025-03-05,Foreign_Dealer_Self,0
12182460667,2025-03-05,Dealer_Hedging,17223970369
111460318873,2025-03-06,Foreign_Investor,137582559195
9045838538,2025-03-06,Investment_Trust,6172858123
135738552886,2025-03-06,total,164261380799
0,2025-03-06,Foreign_Dealer_Self,0
4161270758,2025-03-06,Dealer_self,3569996088
11071124717,2025-03-06,Dealer_Hedging,16935967393
120689296294,2025-03-07,Foreign_Investor,150191328457
10230087643,2025-03-07,Investment_Trust,7562479632
142255032130,2025-03-07,total,180296357480
0,2025-03-07,Foreign_Dealer_Self,0
2808461828,2025-03-07,Dealer_self,3971139241
8527186365,2025-03-07,Dealer_Hedging,18571410150
3246355703,2025-03-10,Dealer_self,5394868533
0,2025-03-10,Foreign_Dealer_Self,0
10825940771,2025-03-10,Dealer_Hedging,18815813311
10983322971,2025-03-10,Investment_Trust,6580628419
115879036796,2025-03-10,Foreign_Investor,144597526935
140934656241,2025-03-10,total,175388837198
134825791795,2025-03-11,Foreign_Investor,180887668141
172010405942,2025-03-11,total,233285496964
13536322093,2025-03-11,Investment_Trust,7365359754
0,2025-03-11,Foreign_Dealer_Self,0
7948428998,2025-03-11,Dealer_self,12668635414
15699863056,2025-03-11,Dealer_Hedging,32363833655
5087159235,2025-03-12,Dealer_self,6863641225
0,2025-03-12,Foreign_Dealer_Self,0
9464415616,2025-03-12,Dealer_Hedging,14353480345
13553520644,2025-03-12,Investment_Trust,7510850983
120043457745,2025-03-12,Foreign_Investor,137253717782
148148553240,2025-03-12,total,165981690335
140949129415,2025-03-13,total,169489348278
115206042716,2025-03-13,Foreign_Investor,138781328492
10601809716,2025-03-13,Investment_Trust,8882884325
11518272462,2025-03-13,Dealer_Hedging,17455692875
0,2025-03-13,Foreign_Dealer_Self,0
3623004521,2025-03-13,Dealer_self,4369442586
4672074205,2025-03-14,Dealer_self,4199729510
0,2025-03-14,Foreign_Dealer_Self,0
14400483845,2025-03-14,Dealer_Hedging,19370744026
14649128329,2025-03-14,Investment_Trust,7139743540
119655573922,2025-03-14,Foreign_Investor,130140959008
153377260301,2025-03-14,total,160851176084
111255243733,2025-03-17,Foreign_Investor,121560912294
14493936778,2025-03-17,Investment_Trust,6799909115
139612109878,2025-03-17,total,146779176095
0,2025-03-17,Foreign_Dealer_Self,0
3080442519,2025-03-17,Dealer_self,3299221591
10782486848,2025-03-17,Dealer_Hedging,15119133095
3141076519,2025-03-18,Dealer_self,2911446929
0,2025-03-18,Foreign_Dealer_Self,0
10231862599,2025-03-18,Dealer_Hedging,14276309141
17882415445,2025-03-18,Investment_Trust,7038697530
102308785726,2025-03-18,Foreign_Investor,106884368848
133564140289,2025-03-18,total,131110822448
102082723369,2025-03-19,Foreign_Investor,136328417727
6906201602,2025-03-19,Investment_Trust,6515438595
127061519610,2025-03-19,total,165896379598
5202386491,2025-03-19,Dealer_self,7045079889
0,2025-03-19,Foreign_Dealer_Self,0
12870208148,2025-03-19,Dealer_Hedging,16007443387
113160631553,2025-03-20,Foreign_Investor,91121608237
6532368391,2025-03-20,Investment_Trust,6973793219
135689692003,2025-03-20,total,110876593651
0,2025-03-20,Foreign_Dealer_Self,0
4782650278,2025-03-20,Dealer_self,2703688849
11214041781,2025-03-20,Dealer_Hedging,10077503346
2589811241,2025-03-21,Dealer_self,2447368800
0,2025-03-21,Foreign_Dealer_Self,0
8415765411,2025-03-21,Dealer_Hedging,11836058633
16344712542,2025-03-21,Investment_Trust,13683491361
151532047282,2025-03-21,Foreign_Investor,169216857148
178882336476,2025-03-21,total,197183775942
100644336661,2025-03-24,total,112549259471
79791015648,2025-03-24,Foreign_Investor,91263402896
10719650300,2025-03-24,Investment_Trust,7663141404
0,2025-03-24,Foreign_Dealer_Self,0
2327290512,2025-03-24,Dealer_self,2871259974
7806380201,2025-03-24,Dealer_Hedging,10751455197
2857217895,2025-03-25,Dealer_self,2726936894
0,2025-03-25,Foreign_Dealer_Self,0
9826262747,2025-03-25,Dealer_Hedging,9633282451
10485490546,2025-03-25,Investment_Trust,7033199784
97230328007,2025-03-25,Foreign_Investor,90821230316
120399299195,2025-03-25,total,110214649445
2952088399,2025-03-26,Dealer_self,1730270195
0,2025-03-26,Foreign_Dealer_Self,0
7774294968,2025-03-26,Dealer_Hedging,8143116841
9631677795,2025-03-26,Investment_Trust,6110418799
86238136803,2025-03-26,Foreign_Investor,86464265049
106596197965,2025-03-26,total,102448070884
116909784783,2025-03-27,total,156424470360
92161839105,2025-03-27,Foreign_Investor,130949002382
11494579838,2025-03-27,Investment_Trust,6211112103
0,2025-03-27,Foreign_Dealer_Self,0
2524449295,2025-03-27,Dealer_self,3016141072
10728916545,2025-03-27,Dealer_Hedging,16248214803
3160370888,2025-03-28,Dealer_self,5860856240
0,2025-03-28,Foreign_Dealer_Self,0
12662844024,2025-03-28,Dealer_Hedging,25978940853
8576338903,2025-03-28,Investment_Trust,5489425818
99866889479,2025-03-28,Foreign_Investor,133535459359
124266443294,2025-03-28,total,170864682270
149652071600,2025-03-31,Foreign_Investor,187506788804
189785292609,2025-03-31,total,241511383550
14126687849,2025-03-31,Investment_Trust,5961351037
6701089416,2025-03-31,Dealer_self,10422567624
0,2025-03-31,Foreign_Dealer_Self,0
19305443744,2025-03-31,Dealer_Hedging,37620676085
3604963131,2025-04-01,Dealer_self,4930899586
0,2025-04-01,Foreign_Dealer_Self,0
10557905025,2025-04-01,Dealer_Hedging,13143573071
9128500520,2025-04-01,Investment_Trust,3784423727
106001325080,2025-04-01,Foreign_Investor,110388216675
129292693756,2025-04-01,total,132247113059
113988735877,2025-04-02,total,117072414360
97086493116,2025-04-02,Foreign_Investor,98135854734
4885990448,2025-04-02,Investment_Trust,2956914085
9545035623,2025-04-02,Dealer_Hedging,12909078312
2471216690,2025-04-02,Dealer_self,3070567229
0,2025-04-02,Foreign_Dealer_Self,0
787495907,2025-04-07,Dealer_self,1232082729
553623630,2025-04-07,Investment_Trust,790018240
0,2025-04-07,Foreign_Dealer_Self,0
10033060297,2025-04-07,Dealer_Hedging,10492188506
55203171585,2025-04-07,Foreign_Investor,38382148493
66577351419,2025-04-07,total,50896437968
244579174693,2025-04-08,total,293143110026
195100392247,2025-04-08,Foreign_Investor,229283393874
10528901379,2025-04-08,Investment_Trust,12237544474
0,2025-04-08,Foreign_Dealer_Self,0
6745887372,2025-04-08,Dealer_self,6328215512
32203993695,2025-04-08,Dealer_Hedging,45293956166
7019938002,2025-04-09,Dealer_self,10513231262
0,2025-04-09,Foreign_Dealer_Self,0
34557894064,2025-04-09,Dealer_Hedging,41383479450
9191036294,2025-04-09,Investment_Trust,10171800253
195137530363,2025-04-09,Foreign_Investor,230778910360
245906398723,2025-04-09,total,292847421325
7210426312,2025-04-10,Dealer_Hedging,12341825730
73656102693,2025-04-10,total,80852580874
59364204043,2025-04-10,Foreign_Investor,65051099728
0,2025-04-10,Foreign_Dealer_Self,0
2584479795,2025-04-10,Dealer_self,1272824625
4496992543,2025-04-10,Investment_Trust,2186830791
230860683664,2025-04-11,Foreign_Investor,200344014849
5422205905,2025-04-11,Dealer_self,8109792393
0,2025-04-11,Foreign_Dealer_Self,0
19031491711,2025-04-11,Dealer_Hedging,24905537818
17974575887,2025-04-11,Investment_Trust,8133081571
273288957167,2025-04-11,total,241492426631
209480250305,2025-04-14,total,236520753627
11765561558,2025-04-14,Investment_Trust,6922170931
179725876121,2025-04-14,Foreign_Investor,198352904050
0,2025-04-14,Foreign_Dealer_Self,0
3224950255,2025-04-14,Dealer_self,11444944474
14763862371,2025-04-14,Dealer_Hedging,19800734172
2157878152,2025-04-15,Dealer_self,4760796748
0,2025-04-15,Foreign_Dealer_Self,0
8312864121,2025-04-15,Dealer_Hedging,12715220974
8166125519,2025-04-15,Investment_Trust,5617362444
115664482210,2025-04-15,Foreign_Investor,116154146903
134301350002,2025-04-15,total,139247527069
124014770802,2025-04-16,total,158511404324
5492888430,2025-04-16,Investment_Trust,4747228820
106779422813,2025-04-16,Foreign_Investor,127787212148
0,2025-04-16,Foreign_Dealer_Self,0
2441597237,2025-04-16,Dealer_self,7930326093
9300862322,2025-04-16,Dealer_Hedging,18046637263
2149293291,2025-04-17,Dealer_self,2209538774
0,2025-04-17,Foreign_Dealer_Self,0
8816012360,2025-04-17,Dealer_Hedging,11709272836
3919570500,2025-04-17,Investment_Trust,5532432773
95989336443,2025-04-17,Foreign_Investor,109610153246
110874212594,2025-04-17,total,129061397629
58140267902,2025-04-18,Foreign_Investor,73339682668
1330894851,2025-04-18,Dealer_self,1755492401
0,2025-04-18,Foreign_Dealer_Self,0
4683995330,2025-04-18,Dealer_Hedging,6984055507
10679953227,2025-04-18,Investment_Trust,8711042187
74835111310,2025-04-18,total,90790272763
82792935563,2025-04-21,total,88939710083
63514730968,2025-04-21,Foreign_Investor,65465265780
9388718420,2025-04-21,Investment_Trust,6923911028
8670582505,2025-04-21,Dealer_Hedging,13763706854
0,2025-04-21,Foreign_Dealer_Self,0
1218903670,2025-04-21,Dealer_self,2786826421
1895445208,2025-04-22,Dealer_self,2405730233
0,2025-04-22,Foreign_Dealer_Self,0
9853989164,2025-04-22,Dealer_Hedging,14979143587
9113507216,2025-04-22,Investment_Trust,9627223916
85636459462,2025-04-22,Foreign_Investor,90879588471
106499401050,2025-04-22,total,117891686207
138113140231,2025-04-23,total,108625844355
115296000658,2025-04-23,Foreign_Investor,88925748984
9866422520,2025-04-23,Investment_Trust,6877791604
10538489613,2025-04-23,Dealer_Hedging,9890708167
0,2025-04-23,Foreign_Dealer_Self,0
2412227440,2025-04-23,Dealer_self,2931595600
1394893849,2025-04-24,Dealer_self,2666872099
0,2025-04-24,Foreign_Dealer_Self,0
6622091141,2025-04-24,Dealer_Hedging,8927442436
7833151514,2025-04-24,Investment_Trust,5859830328
93542765468,2025-04-24,Foreign_Investor,99751602784
109392901972,2025-04-24,total,117205747647
114160206161,2025-04-25,Foreign_Investor,99592011832
9650003746,2025-04-25,Investment_Trust,5500342004
136511546912,2025-04-25,total,115054685944
0,2025-04-25,Foreign_Dealer_Self,0
2164324656,2025-04-25,Dealer_self,1967637059
10537012349,2025-04-25,Dealer_Hedging,7994695049
1564861999,2025-04-28,Dealer_self,1589433971
0,2025-04-28,Foreign_Dealer_Self,0
6313842017,2025-04-28,Dealer_Hedging,6662545542
6347593416,2025-04-28,Investment_Trust,3995814715
82429894425,2025-04-28,Foreign_Investor,76563219135
96656191857,2025-04-28,total,88811013363
101143999135,2025-04-29,Foreign_Investor,91762450847
3964546756,2025-04-29,Investment_Trust,3779021847
114529272438,2025-04-29,total,105306252320
0,2025-04-29,Foreign_Dealer_Self,0
2080723072,2025-04-29,Dealer_self,1623434568
7340003475,2025-04-29,Dealer_Hedging,8141345058
112057530835,2025-04-30,Foreign_Investor,113714427811
5094761321,2025-04-30,Investment_Trust,5195645405
124705104624,2025-04-30,total,134642416621
0,2025-04-30,Foreign_Dealer_Self,0
1486053349,2025-04-30,Dealer_self,4559582224
6066759119,2025-04-30,Dealer_Hedging,11172761181
2231388859,2025-05-02,Dealer_self,2395784725
0,2025-05-02,Foreign_Dealer_Self,0
10610023605,2025-05-02,Dealer_Hedging,11502664990
5911080436,2025-05-02,Investment_Trust,5042841016
138446958431,2025-05-02,Foreign_Investor,99673944869
157199451331,2025-05-02,total,118615235600
159277329362,2025-05-05,Foreign_Investor,134836472700
178860658281,2025-05-05,total,166806299946
5450005308,2025-05-05,Investment_Trust,6673732726
11609523722,2025-05-05,Dealer_Hedging,19272797916
0,2025-05-05,Foreign_Dealer_Self,0
2523799889,2025-05-05,Dealer_self,6023296604
1393648224,2025-05-06,Dealer_self,5805486720
0,2025-05-06,Foreign_Dealer_Self,0
9655135117,2025-05-06,Dealer_Hedging,17038649596
8177815093,2025-05-06,Investment_Trust,7294099078
136365143204,2025-05-06,Foreign_Investor,120611168050
155591741638,2025-05-06,total,150749403444
130616933086,2025-05-07,total,129866469208
118753966762,2025-05-07,Foreign_Investor,105108675829
4005389625,2025-05-07,Investment_Trust,6905240092
6511685965,2025-05-07,Dealer_Hedging,13012422906
0,2025-05-07,Foreign_Dealer_Self,0
1345890734,2025-05-07,Dealer_self,4840130381
1909602135,2025-05-08,Dealer_self,2049252161
0,2025-05-08,Foreign_Dealer_Self,0
6479697060,2025-05-08,Dealer_Hedging,7864602486
5122934535,2025-05-08,Investment_Trust,4334669459
100149686478,2025-05-08,Foreign_Investor,98665276760
113661920208,2025-05-08,total,112913800866
126036956104,2025-05-09,Foreign_Investor,103304680703
5463059616,2025-05-09,Investment_Trust,4053150556
142668674747,2025-05-09,total,118927763137
0,2025-05-09,Foreign_Dealer_Self,0
1886007771,2025-05-09,Dealer_self,2106951725
9282651256,2025-05-09,Dealer_Hedging,9462980153
2948174584,2025-05-12,Dealer_self,3129337949
0,2025-05-12,Foreign_Dealer_Self,0
7284170043,2025-05-12,Dealer_Hedging,9207476471
6999563203,2025-05-12,Investment_Trust,4366675296
100837509197,2025-05-12,Foreign_Investor,84219027048
118069417027,2025-05-12,total,100922516764
160624248622,2025-05-13,Foreign_Investor,145467665555
7254797871,2025-05-13,Investment_Trust,5927733728
184228990577,2025-05-13,total,165447045072
0,2025-05-13,Foreign_Dealer_Self,0
5105587566,2025-05-13,Dealer_self,3762977850
11244356518,2025-05-13,Dealer_Hedging,10288667939
178285958410,2025-05-14,Foreign_Investor,133593625011
9203481920,2025-05-14,Investment_Trust,6011096192
215209401319,2025-05-14,total,153115493549
0,2025-05-14,Foreign_Dealer_Self,0
9231098424,2025-05-14,Dealer_self,2515061210
18488862565,2025-05-14,Dealer_Hedging,10995711136
2588428743,2025-05-15,Dealer_self,2500390819
0,2025-05-15,Foreign_Dealer_Self,0
9234228090,2025-05-15,Dealer_Hedging,9705996115
6553600167,2025-05-15,Investment_Trust,4670131992
136177152185,2025-05-15,Foreign_Investor,128666320619
154553409185,2025-05-15,total,145542839545
121802749894,2025-05-16,Foreign_Investor,106113032868
141589349495,2025-05-16,total,129701782682
6570440764,2025-05-16,Investment_Trust,9765540400
0,2025-05-16,Foreign_Dealer_Self,0
9701399197,2025-05-16,Dealer_Hedging,11277103650
3514759640,2025-05-16,Dealer_self,2546105764
2462196255,2025-05-19,Dealer_self,2891577426
0,2025-05-19,Foreign_Dealer_Self,0
8705114990,2025-05-19,Dealer_Hedging,12291804610
9603655703,2025-05-19,Investment_Trust,9250838906
107266914159,2025-05-19,Foreign_Investor,120316929605
128037881107,2025-05-19,total,144751150547
3680845077,2025-05-20,Dealer_self,2087521735
0,2025-05-20,Foreign_Dealer_Self,0
7280001391,2025-05-20,Dealer_Hedging,7464808299
9617761880,2025-05-20,Investment_Trust,9228364583
105538551249,2025-05-20,Foreign_Investor,100183598958
126117159597,2025-05-20,total,118964293575
156257879672,2025-05-21,total,117384613758
127308629038,2025-05-21,Foreign_Investor,97076704795
12119646583,2025-05-21,Investment_Trust,7073400542
3695251725,2025-05-21,Dealer_self,3094262895
0,2025-05-21,Foreign_Dealer_Self,0
13134352326,2025-05-21,Dealer_Hedging,10140245526
1562129604,2025-05-22,Dealer_self,3471469363
0,2025-05-22,Foreign_Dealer_Self,0
8904410238,2025-05-22,Dealer_Hedging,11550192329
15979284517,2025-05-22,Investment_Trust,11364462944
100960995806,2025-05-22,Foreign_Investor,98520269923
127406820165,2025-05-22,total,124906394559
103565336320,2025-05-23,Foreign_Investor,106597385949
128329140434,2025-05-23,total,131784805384
16423266226,2025-05-23,Investment_Trust,10018321243
1982691082,2025-05-23,Dealer_self,3857753567
0,2025-05-23,Foreign_Dealer_Self,0
6357846806,2025-05-23,Dealer_Hedging,11311344625
1750298331,2025-05-26,Dealer_self,6924592348
0,2025-05-26,Foreign_Dealer_Self,0
6155630950,2025-05-26,Dealer_Hedging,12810600045
15542574928,2025-05-26,Investment_Trust,13012519284
123393721264,2025-05-26,Foreign_Investor,110127365085
146842225473,2025-05-26,total,142875076762
145213308256,2025-05-27,total,163931899012
119128941752,2025-05-27,Foreign_Investor,129399891561
17810483429,2025-05-27,Investment_Trust,13605938351
0,2025-05-27,Foreign_Dealer_Self,0
1797389965,2025-05-27,Dealer_self,7846607838
6476493110,2025-05-27,Dealer_Hedging,13079461262
1783591947,2025-05-28,Dealer_self,2890855849
0,2025-05-28,Foreign_Dealer_Self,0
6468705801,2025-05-28,Dealer_Hedging,8031153132
18834406463,2025-05-28,Investment_Trust,17035709687
133426921675,2025-05-28,Foreign_Investor,134213815347
160513625886,2025-05-28,total,162171534015
251178183007,2025-05-29,Foreign_Investor,271844078212
297022986809,2025-05-29,total,303791050142
29178999764,2025-05-29,Investment_Trust,21364646999
11104171260,2025-05-29,Dealer_Hedging,8688710776
0,2025-05-29,Foreign_Dealer_Self,0
5561632778,2025-05-29,Dealer_self,1893614155
2549927889,2025-06-02,Dealer_self,5052889170
0,2025-06-02,Foreign_Dealer_Self,0
9341389860,2025-06-02,Dealer_Hedging,17377874323
28765189459,2025-06-02,Investment_Trust,19055515868
124865685445,2025-06-02,Foreign_Investor,178735149065
165522192653,2025-06-02,total,220221428426
190434846600,2025-06-03,total,191508627066
132092237621,2025-06-03,Foreign_Investor,145338455992
45032539128,2025-06-03,Investment_Trust,32400272898
3214591671,2025-06-03,Dealer_self,2922843714
0,2025-06-03,Foreign_Dealer_Self,0
10095478180,2025-06-03,Dealer_Hedging,10847054462
163945768067,2025-06-04,Foreign_Investor,143608244595
218790889512,2025-06-04,total,189950243446
37950954230,2025-06-04,Investment_Trust,33164523930
4805861269,2025-06-04,Dealer_self,2864568548
0,2025-06-04,Foreign_Dealer_Self,0
12088305946,2025-06-04,Dealer_Hedging,10312906373
4109034531,2025-06-05,Dealer_self,3839031658
0,2025-06-05,Foreign_Dealer_Self,0
10132290838,2025-06-05,Dealer_Hedging,14419714083
25016279884,2025-06-05,Investment_Trust,27377600500
132842271634,2025-06-05,Foreign_Investor,132775946200
172099876887,2025-06-05,total,178412292441
105294985195,2025-06-06,Foreign_Investor,118968461214
137069015695,2025-06-06,total,149470024810
21671941988,2025-06-06,Investment_Trust,17944243868
2191018256,2025-06-06,Dealer_self,2456025047
0,2025-06-06,Foreign_Dealer_Self,0
7911070256,2025-06-06,Dealer_Hedging,10101294681
3279005350,2025-06-09,Dealer_self,2334254686
0,2025-06-09,Foreign_Dealer_Self,0
8464064247,2025-06-09,Dealer_Hedging,9295850013
21205022152,2025-06-09,Investment_Trust,17772925497
104801505195,2025-06-09,Foreign_Investor,104870606631
137749596944,2025-06-09,total,134273636827
204914911439,2025-06-10,total,152813686502
161535100080,2025-06-10,Foreign_Investor,121609398012
19791179956,2025-06-10,Investment_Trust,16566831832
0,2025-06-10,Foreign_Dealer_Self,0
7358592918,2025-06-10,Dealer_self,3520130645
16230038485,2025-06-10,Dealer_Hedging,11117326013
4227696095,2025-06-11,Dealer_self,3349494741
0,2025-06-11,Foreign_Dealer_Self,0
11240114784,2025-06-11,Dealer_Hedging,9977131794
26493294003,2025-06-11,Investment_Trust,21843095034
155405466283,2025-06-11,Foreign_Investor,147475597526
197366571165,2025-06-11,total,182645319095
18307340930,2025-06-12,Investment_Trust,21358341849
123808161683,2025-06-12,Foreign_Investor,123453740496
156639237564,2025-06-12,total,158946228784
10251317039,2025-06-12,Dealer_Hedging,11526076043
4272417912,2025-06-12,Dealer_self,2608070396
0,2025-06-12,Foreign_Dealer_Self,0
3685338687,2025-06-13,Dealer_self,9469366323
0,2025-06-13,Foreign_Dealer_Self,0
13499127811,2025-06-13,Dealer_Hedging,21239347747
16658938989,2025-06-13,Investment_Trust,11678558270
128547049643,2025-06-13,Foreign_Investor,129343644642
162390455130,2025-06-13,total,171730916982
129908320620,2025-06-16,total,132905384682
103856916097,2025-06-16,Foreign_Investor,103844001618
12291496986,2025-06-16,Investment_Trust,9551906127
0,2025-06-16,Foreign_Dealer_Self,0
3776905513,2025-06-16,Dealer_self,3054229008
9983002024,2025-06-16,Dealer_Hedging,16455247929
5671144401,2025-06-17,Dealer_self,7705739872
0,2025-06-17,Foreign_Dealer_Self,0
10880947022,2025-06-17,Dealer_Hedging,19024369187
22808796548,2025-06-17,Investment_Trust,14491747549
133024097163,2025-06-17,Foreign_Investor,126805684702
172384985134,2025-06-17,total,168027541310
146579957236,2025-06-18,Foreign_Investor,134968521821
15286426415,2025-06-18,Investment_Trust,13388178715
185263540890,2025-06-18,total,172974625122
0,2025-06-18,Foreign_Dealer_Self,0
7186744520,2025-06-18,Dealer_self,9023258891
16210412719,2025-06-18,Dealer_Hedging,15594665695
127498998618,2025-06-19,total,156167355150
102076849712,2025-06-19,Foreign_Investor,123375397994
11327655954,2025-06-19,Investment_Trust,13403065708
4490815979,2025-06-19,Dealer_self,6443745951
0,2025-06-19,Foreign_Dealer_Self,0
9603676973,2025-06-19,Dealer_Hedging,12945145497
217697555282,2025-06-20,Foreign_Investor,222612301599
31591193246,2025-06-20,Investment_Trust,30338236029
261986304614,2025-06-20,total,271477174622
0,2025-06-20,Foreign_Dealer_Self,0
3428501717,2025-06-20,Dealer_self,4730839456
9269054369,2025-06-20,Dealer_Hedging,13795797538
106267513187,2025-06-23,Foreign_Investor,121150277128
21456682541,2025-06-23,Investment_Trust,18480609720
143003094100,2025-06-23,total,156249584481
0,2025-06-23,Foreign_Dealer_Self,0
3513169533,2025-06-23,Dealer_self,3110939438
11765728839,2025-06-23,Dealer_Hedging,13507758195
5101957934,2025-06-24,Dealer_self,4197588766
0,2025-06-24,Foreign_Dealer_Self,0
14696231898,2025-06-24,Dealer_Hedging,11287591363
27806760158,2025-06-24,Investment_Trust,27352465154
152501337881,2025-06-24,Foreign_Investor,123235898134
200106287871,2025-06-24,total,166073543417
158900898575,2025-06-25,Foreign_Investor,123304342101
203030214340,2025-06-25,total,160264010718
27756105174,2025-06-25,Investment_Trust,22407267061
0,2025-06-25,Foreign_Dealer_Self,0
3807520860,2025-06-25,Dealer_self,3216481010
12565689731,2025-06-25,Dealer_Hedging,11335920546
3608493984,2025-06-26,Dealer_self,6983391520
0,2025-06-26,Foreign_Dealer_Self,0
10312904613,2025-06-26,Dealer_Hedging,17927196276
26620315041,2025-06-26,Investment_Trust,30503102817
169204266963,2025-06-26,Foreign_Investor,135352472162
209745980601,2025-06-26,total,190766162775
186821633793,2025-06-27,total,166093531212
153062895740,2025-06-27,Foreign_Investor,119689605338
21042713195,2025-06-27,Investment_Trust,18408109272
9818162473,2025-06-27,Dealer_Hedging,17660634582
0,2025-06-27,Foreign_Dealer_Self,0
2897862385,2025-06-27,Dealer_self,10335182020
4071187223,2025-06-30,Dealer_self,5960286428
0,2025-06-30,Foreign_Dealer_Self,0
10867005031,2025-06-30,Dealer_Hedging,9649658089
24967999050,2025-06-30,Investment_Trust,25830412161
137398249245,2025-06-30,Foreign_Investor,139817015444
177304440549,2025-06-30,total,181257372122
178301376951,2025-07-01,Foreign_Investor,130050094306
25191809520,2025-07-01,Investment_Trust,29884082704
226878836270,2025-07-01,total,174325803681
0,2025-07-01,Foreign_Dealer_Self,0
6106549493,2025-07-01,Dealer_self,3566532726
17279100306,2025-07-01,Dealer_Hedging,10825093945
3016894220,2025-07-02,Dealer_self,3175414923
0,2025-07-02,Foreign_Dealer_Self,0
7747520781,2025-07-02,Dealer_Hedging,6445804784
17930756118,2025-07-02,Investment_Trust,19247078014
116979300039,2025-07-02,Foreign_Investor,110879200144
145674471158,2025-07-02,total,139747497865
146567724776,2025-07-03,Foreign_Investor,116944245637
18353837191,2025-07-03,Investment_Trust,23562200438
181909593599,2025-07-03,total,152149323458
0,2025-07-03,Foreign_Dealer_Self,0
4677893020,2025-07-03,Dealer_self,4444969514
12310138612,2025-07-03,Dealer_Hedging,7197907869
109465313930,2025-07-04,Foreign_Investor,108910537067
17466430317,2025-07-04,Investment_Trust,22084800900
139504303723,2025-07-04,total,143366387547
0,2025-07-04,Foreign_Dealer_Self,0
3264067035,2025-07-04,Dealer_self,3579338163
9308492441,2025-07-04,Dealer_Hedging,8791711417
3021706810,2025-07-07,Dealer_self,2437195753
0,2025-07-07,Foreign_Dealer_Self,0
11836550096,2025-07-07,Dealer_Hedging,10196825259
17185018422,2025-07-07,Investment_Trust,19571760235
93454837612,2025-07-07,Foreign_Investor,99033853476
125498112940,2025-07-07,total,131239634723
131991601416,2025-07-08,total,127007299762
106598768206,2025-07-08,Foreign_Investor,105959975764
9767482261,2025-07-08,Investment_Trust,9901184637
0,2025-07-08,Foreign_Dealer_Self,0
3787415773,2025-07-08,Dealer_self,2676430305
11837935176,2025-07-08,Dealer_Hedging,8469709056
3750933812,2025-07-09,Dealer_self,3569575854
0,2025-07-09,Foreign_Dealer_Self,0
11262828470,2025-07-09,Dealer_Hedging,8641844023
15293785081,2025-07-09,Investment_Trust,15591016867
119703311184,2025-07-09,Foreign_Investor,111453987525
150010858547,2025-07-09,total,139256424269
3200102691,2025-07-10,Dealer_self,4936711114
0,2025-07-10,Foreign_Dealer_Self,0
