stock_id,ymonth,max,min,trading_volume,trading_money,trading_turnover,date,close,open,spread
032797,2015M01,0.01,0.0,20000,200,2,2016-01-01,0.0,0.0,0.0
032798,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032799,2015M01,0.45,0.0,6112000,1382860,196,2016-01-01,0.0,0.33,-0.31
032805,2015M01,0.01,0.0,20000,200,2,2016-01-01,0.0,0.01,0.0
032830,2015M01,0.02,0.0,236000,2520,12,2016-01-01,0.0,0.0,0.0
032831,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032832,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032833,2015M01,0.01,0.0,878000,8780,18,2016-01-01,0.01,0.0,0.01
032834,2015M01,0.03,0.0,446000,6140,22,2016-01-01,0.0,0.0,-0.01
032835,2015M01,0.55,0.14,51882000,19735940,948,2016-01-01,0.35,0.18,0.14
032836,2015M01,0.01,0.0,1924000,19240,22,2016-01-01,0.0,0.0,0.0
032883,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032897,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032899,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032900,2015M01,0.01,0.0,2000,20,2,2016-01-01,0.0,0.0,0.0
032901,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032902,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032903,2015M01,0.02,0.0,10000,200,2,2016-01-01,0.0,0.02,-0.02
032907,2015M01,0.2,0.0,518000,62920,40,2016-01-01,0.05,0.2,-0.19
032908,2015M01,0.1,0.0,2000,200,2,2016-01-01,0.0,0.1,0.0
032909,2015M01,0.02,0.0,8066000,80740,78,2016-01-01,0.0,0.01,-0.07
032910,2015M01,0.41,0.0,17064000,3301220,148,2016-01-01,0.41,0.29,0.01
032911,2015M01,0.02,0.0,286000,2920,4,2016-01-01,0.0,0.0,0.0
032912,2015M01,0.01,0.0,1290000,12900,6,2016-01-01,0.0,0.0,-0.01
032924,2015M01,0.64,0.0,830000,193180,86,2016-01-01,0.2,0.6,-0.35
032926,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032935,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032936,2015M01,0.01,0.0,60000,600,4,2016-01-01,0.0,0.01,0.0
032957,2015M01,0.01,0.0,110000,1100,6,2016-01-01,0.0,0.0,0.0
032959,2015M01,0.2,0.0,336000,55440,4,2016-01-01,0.0,0.0,0.0
032972,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
032973,2015M01,0.7,0.0,220000,60000,8,2016-01-01,0.0,0.0,0.0
032974,2015M01,0.01,0.0,60000,600,2,2016-01-01,0.0,0.0,-0.01
032975,2015M01,0.02,0.0,14792000,148320,148,2016-01-01,0.01,0.0,-0.08
032982,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033011,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033020,2015M01,0.01,0.0,100000,1000,2,2016-01-01,0.0,0.0,0.0
033022,2015M01,1.52,0.0,552000,488220,50,2016-01-01,1.36,0.59,1.36
033023,2015M01,0.14,0.0,1180000,165200,16,2016-01-01,0.0,0.0,0.0
033028,2015M01,0.01,0.0,340000,3400,4,2016-01-01,0.0,0.0,0.0
033040,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033095,2015M01,1.57,0.19,6764000,6255860,668,2016-01-01,1.06,0.86,0.05
033114,2015M01,0.01,0.0,180000,1800,2,2016-01-01,0.0,0.0,0.0
033115,2015M01,0.01,0.0,100000,1000,6,2016-01-01,0.0,0.01,0.0
033116,2015M01,0.01,0.0,978000,9780,8,2016-01-01,0.01,0.0,0.0
033117,2015M01,0.01,0.0,3610000,36100,38,2016-01-01,0.01,0.01,0.01
033118,2015M01,0.16,0.0,92000,3040,36,2016-01-01,0.0,0.08,-0.05
033136,2015M01,0.08,0.0,2184000,39700,132,2016-01-01,0.0,0.04,0.0
033141,2015M01,0.01,0.0,8560000,85600,36,2016-01-01,0.0,0.0,-0.01
033146,2015M01,0.16,0.0,1760000,182800,34,2016-01-01,0.0,0.0,0.0
033150,2015M01,0.06,0.0,20000,1200,2,2016-01-01,0.0,0.0,0.0
033178,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033183,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033185,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033209,2015M01,0.21,0.0,3346000,296240,102,2016-01-01,0.15,0.2,-0.24
033216,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033227,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033228,2015M01,0.08,0.0,660000,24800,8,2016-01-01,0.0,0.0,-0.1
033229,2015M01,0.15,0.0,50000,6400,8,2016-01-01,0.0,0.0,-0.19
033230,2015M01,0.21,0.0,2720000,396300,56,2016-01-01,0.0,0.21,-0.27
033233,2015M01,0.27,0.0,9340000,1731440,252,2016-01-01,0.0,0.21,-0.22
033245,2015M01,0.19,0.0,968000,92660,78,2016-01-01,0.0,0.19,0.0
033258,2015M01,0.12,0.0,18656000,602900,202,2016-01-01,0.02,0.12,-0.12
033259,2015M01,0.42,0.0,21520000,5917400,628,2016-01-01,0.0,0.32,-0.31
033260,2015M01,3.0,0.0,688000,1519300,28,2016-01-01,0.0,0.0,-3.18
033261,2015M01,0.45,0.0,1112000,483520,36,2016-01-01,0.0,0.0,0.0
033262,2015M01,0.71,0.0,2576000,1737160,86,2016-01-01,0.0,0.0,0.0
033263,2015M01,0.01,0.0,1014000,10140,12,2016-01-01,0.0,0.0,0.0
033264,2015M01,0.03,0.0,40000,800,4,2016-01-01,0.0,0.0,0.0
033266,2015M01,0.01,0.0,4000,40,2,2016-01-01,0.01,0.0,0.0
033268,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033271,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033272,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033274,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033275,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033276,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033277,2015M01,0.01,0.0,200000,2000,2,2016-01-01,0.0,0.0,0.0
033281,2015M01,0.05,0.0,5022000,97840,82,2016-01-01,0.01,0.05,0.01
033283,2015M01,0.01,0.0,180000,1800,4,2016-01-01,0.0,0.01,0.0
033298,2015M01,0.11,0.0,186000,11180,18,2016-01-01,0.11,0.0,0.11
033299,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033300,2015M01,0.45,0.0,3510000,1146600,82,2016-01-01,0.12,0.0,0.12
033301,2015M01,0.63,0.0,5244000,1549420,278,2016-01-01,0.28,0.63,-0.36
033304,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033305,2015M01,0.01,0.0,20000,200,2,2016-01-01,0.0,0.0,0.0
033309,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033317,2015M01,0.05,0.0,2660000,37780,38,2016-01-01,0.0,0.0,0.0
033318,2015M01,0.01,0.0,40000,400,2,2016-01-01,0.01,0.0,0.01
033320,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03332C,2015M01,1.3,0.67,104748000,93490520,2804,2016-01-01,1.12,1.3,-0.29
033335,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033337,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033338,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03333C,2015M01,0.86,0.6,222000,137820,16,2016-01-01,0.6,0.86,0.6
033340,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03334C,2015M01,2.03,1.0,16780000,21634520,958,2016-01-01,1.66,2.03,-0.45
033350,2015M01,1.05,0.0,32000,25200,4,2016-01-01,0.77,0.0,0.77
033351,2015M01,0.16,0.0,15516000,1439500,142,2016-01-01,0.0,0.15,-0.24
033352,2015M01,0.1,0.0,4088000,170720,134,2016-01-01,0.04,0.07,-0.06
033353,2015M01,0.04,0.0,826000,17540,20,2016-01-01,0.0,0.04,-0.03
03335C,2015M01,1.7,1.08,7806000,9927280,570,2016-01-01,1.51,1.7,-0.31
033360,2015M01,0.1,0.0,182000,4640,10,2016-01-01,0.0,0.0,-0.02
033363,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033364,2015M01,0.05,0.0,22000,460,4,2016-01-01,0.01,0.0,-0.17
033365,2015M01,0.02,0.0,42000,440,4,2016-01-01,0.02,0.0,-0.22
033366,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03336C,2015M01,1.23,0.55,44344000,34757360,1112,2016-01-01,1.0,1.23,-0.21
033370,2015M01,0.18,0.0,7252000,853160,100,2016-01-01,0.0,0.18,-0.19
033376,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033379,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03337C,2015M01,1.31,0.0,438000,425300,32,2016-01-01,0.0,1.28,0.0
03338C,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-13.0
033391,2015M01,0.44,0.23,21486000,6837440,786,2016-01-01,0.26,0.4,-0.17
03339C,2015M01,2.23,0.0,1298000,2499720,106,2016-01-01,2.12,2.23,2.12
033401,2015M01,0.01,0.0,300000,3000,2,2016-01-01,0.0,0.0,0.0
03340C,2015M01,1.71,1.14,5700000,7788000,356,2016-01-01,1.56,1.71,-0.28
033410,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033415,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033417,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033418,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033419,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03341C,2015M01,0.82,0.0,1218000,470160,10,2016-01-01,0.32,0.0,0.32
033423,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033424,2015M01,1.6,0.0,292000,425680,22,2016-01-01,0.0,1.49,-1.33
033425,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033426,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033427,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033428,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033429,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03342C,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033432,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033433,2015M01,1.17,0.0,1032000,689040,86,2016-01-01,0.22,1.08,-1.24
033434,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03343C,2015M01,2.42,0.0,28000,63280,6,2016-01-01,2.4,0.0,-0.78
033445,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03344C,2015M01,1.25,0.0,768000,784220,82,2016-01-01,1.12,0.0,1.12
033450,2015M01,0.6,0.0,680000,283600,30,2016-01-01,0.0,0.5,-0.59
03345C,2015M01,2.12,0.89,5468000,6910440,392,2016-01-01,1.72,2.12,-0.54
033469,2015M01,0.01,0.0,322000,3220,30,2016-01-01,0.0,0.0,-0.01
03346C,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03347C,2015M01,1.0,0.0,42000,37560,6,2016-01-01,0.0,0.0,0.0
033481,2015M01,0.89,0.32,882000,562200,102,2016-01-01,0.39,0.89,-0.5
033482,2015M01,0.32,0.0,140000,43600,14,2016-01-01,0.0,0.0,-0.52
03348C,2015M01,1.41,0.72,24942000,23742780,1436,2016-01-01,1.15,1.41,-0.3
033495,2015M01,0.36,0.0,1598000,387560,52,2016-01-01,0.25,0.36,-0.1
033496,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03349C,2015M01,1.0,0.0,26162000,15374960,654,2016-01-01,0.88,1.0,-0.26
033500,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.01
033502,2015M01,0.02,0.0,1526000,15280,18,2016-01-01,0.01,0.01,0.0
03350C,2015M01,0.59,0.0,20000,10000,4,2016-01-01,0.0,0.0,0.0
033510,2015M01,1.06,0.0,940000,608560,86,2016-01-01,0.0,0.0,0.0
033511,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033512,2015M01,0.01,0.0,294000,2940,4,2016-01-01,0.0,0.0,0.0
033515,2015M01,0.38,0.0,10004000,1936540,152,2016-01-01,0.24,0.38,0.24
03351C,2015M01,1.7,0.53,15014000,12804480,474,2016-01-01,0.58,1.7,-1.17
03352C,2015M01,1.5,0.0,2232000,2587300,278,2016-01-01,1.5,0.0,1.5
033533,2015M01,0.06,0.0,2406000,53120,52,2016-01-01,0.0,0.06,0.0
033536,2015M01,0.02,0.0,6000,120,2,2016-01-01,0.0,0.0,0.0
033537,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033538,2015M01,0.02,0.0,220000,4400,22,2016-01-01,0.0,0.0,-0.03
03353C,2015M01,0.92,0.36,32212000,18489680,970,2016-01-01,0.44,0.92,-0.5
033547,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033548,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033549,2015M01,0.75,0.25,558000,337840,56,2016-01-01,0.25,0.75,-0.51
03354C,2015M01,0.93,0.29,58938000,30440560,1680,2016-01-01,0.36,0.93,-0.56
033550,2015M01,0.28,0.0,2684000,32580,78,2016-01-01,0.0,0.27,-0.1
033551,2015M01,0.01,0.0,864000,8640,12,2016-01-01,0.01,0.01,0.01
033552,2015M01,0.01,0.0,2000000,20000,22,2016-01-01,0.0,0.01,0.0
03355C,2015M01,1.02,0.0,11472000,7415900,206,2016-01-01,0.0,0.0,0.0
033563,2015M01,0.1,0.0,3256000,78900,50,2016-01-01,0.0,0.1,-0.12
033564,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033567,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033569,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03356C,2015M01,0.92,0.0,27098000,15843620,1000,2016-01-01,0.79,0.92,0.79
033573,2015M01,0.06,0.0,16000,960,2,2016-01-01,0.0,0.0,-0.12
033576,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03357C,2015M01,1.15,0.0,880000,855000,24,2016-01-01,0.0,0.0,0.0
033584,2015M01,0.1,0.0,820000,19200,18,2016-01-01,0.0,0.0,0.0
033585,2015M01,0.01,0.0,32000,320,6,2016-01-01,0.0,0.0,0.0
033586,2015M01,0.19,0.04,51210000,5038660,764,2016-01-01,0.17,0.19,-0.02
033587,2015M01,2.2,0.0,4884000,4367180,146,2016-01-01,2.2,1.08,2.2
033588,2015M01,0.01,0.0,9386000,93860,40,2016-01-01,0.0,0.0,-0.08
033589,2015M01,0.01,0.0,60000,600,4,2016-01-01,0.0,0.0,0.0
03358C,2015M01,2.3,1.18,27810000,47756900,692,2016-01-01,2.04,2.22,2.04
033590,2015M01,0.01,0.0,2112000,21120,24,2016-01-01,0.01,0.0,0.01
033591,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033592,2015M01,0.01,0.0,188000,1880,4,2016-01-01,0.01,0.0,0.0
033599,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03359C,2015M01,2.17,0.0,3810000,6503540,556,2016-01-01,2.17,0.0,2.17
033600,2015M01,0.01,0.0,2628000,26280,6,2016-01-01,0.0,0.0,0.0
033601,2015M01,0.06,0.0,4262000,52620,48,2016-01-01,0.0,0.06,0.0
033602,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033606,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033607,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03360C,2015M01,0.62,0.0,502000,278180,14,2016-01-01,0.29,0.0,0.29
03361C,2015M01,0.91,0.45,2162000,1697940,26,2016-01-01,0.45,0.91,-0.77
03362C,2015M01,0.77,0.0,180000,135600,8,2016-01-01,0.0,0.0,0.0
033633,2015M01,0.04,0.0,1758000,24420,26,2016-01-01,0.0,0.0,0.0
033634,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033635,2015M01,0.03,0.0,914000,19480,40,2016-01-01,0.0,0.02,0.0
033638,2015M01,0.67,0.0,2898000,1858320,94,2016-01-01,0.58,0.66,-0.08
033639,2015M01,0.93,0.0,3094000,2669780,92,2016-01-01,0.8,0.88,-0.07
03363C,2015M01,1.35,0.91,4854000,5124120,338,2016-01-01,1.33,1.1,0.0
033642,2015M01,0.01,0.0,1900000,19000,20,2016-01-01,0.0,0.0,0.0
033646,2015M01,0.06,0.0,1160000,32520,14,2016-01-01,0.0,0.06,0.0
033647,2015M01,0.74,0.0,310000,172800,6,2016-01-01,0.0,0.74,-0.65
03364C,2015M01,1.59,0.0,1068000,1377060,70,2016-01-01,1.57,1.33,0.0
033652,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033653,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03365C,2015M01,1.24,0.0,50000,59120,10,2016-01-01,0.0,0.0,0.0
033663,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033664,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033666,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033667,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033669,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
03366C,2015M01,2.34,0.0,850000,1639900,58,2016-01-01,2.34,0.0,0.0
033677,2015M01,0.13,0.0,80000,9200,4,2016-01-01,0.0,0.0,0.0
033679,2015M01,0.46,0.07,3250000,736940,200,2016-01-01,0.07,0.46,-0.44
03367C,2015M01,1.71,0.0,44000,72300,8,2016-01-01,1.71,0.0,0.0
033692,2015M01,0.01,0.0,4000,40,2,2016-01-01,0.0,0.01,-0.04
033693,2015M01,0.23,0.0,60000,13800,2,2016-01-01,0.0,0.23,-0.31
033696,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033705,2015M01,0.03,0.0,250000,2700,6,2016-01-01,0.0,0.0,0.0
033706,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033714,2015M01,2.21,0.0,100000,219000,10,2016-01-01,0.0,2.21,-2.24
033715,2015M01,1.7,0.0,1854000,1820320,120,2016-01-01,0.0,1.7,-1.82
033719,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033733,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.47
033735,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033737,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033742,2015M01,0.71,0.0,624000,281140,30,2016-01-01,0.02,0.64,-0.61
033743,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033744,2015M01,0.06,0.0,2272000,50400,66,2016-01-01,0.02,0.06,-0.04
033745,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033746,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033747,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033748,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033755,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033756,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033762,2015M01,0.3,0.0,4316000,601680,110,2016-01-01,0.0,0.3,-0.33
033765,2015M01,0.17,0.0,3290000,230800,64,2016-01-01,0.03,0.17,-0.22
033772,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033787,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033789,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033790,2015M01,0.03,0.0,1374000,18160,30,2016-01-01,0.01,0.03,-0.04
033791,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.01
033792,2015M01,0.03,0.0,1640000,16680,24,2016-01-01,0.01,0.0,0.0
033793,2015M01,0.01,0.0,1640000,16400,16,2016-01-01,0.01,0.0,0.01
033794,2015M01,0.01,0.0,2360000,23600,16,2016-01-01,0.0,0.01,0.0
033795,2015M01,0.02,0.0,3166000,32240,30,2016-01-01,0.02,0.0,-0.07
033796,2015M01,0.03,0.0,64000,1340,4,2016-01-01,0.0,0.0,0.0
033797,2015M01,0.01,0.0,3776000,37760,22,2016-01-01,0.0,0.01,0.0
033799,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033800,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033801,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033804,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033816,2015M01,0.03,0.0,20000,600,2,2016-01-01,0.0,0.0,0.0
033817,2015M01,0.82,0.0,110000,87200,6,2016-01-01,0.0,0.82,-0.88
033819,2015M01,0.03,0.0,598000,17940,2,2016-01-01,0.0,0.0,0.0
033821,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033822,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033823,2015M01,0.16,0.0,1462000,91840,78,2016-01-01,0.0,0.04,-0.04
033834,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033835,2015M01,0.17,0.0,152000,20560,6,2016-01-01,0.05,0.0,-0.42
033846,2015M01,0.66,0.0,3100000,1588220,96,2016-01-01,0.0,0.65,-0.72
033853,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033855,2015M01,0.01,0.0,210000,2100,4,2016-01-01,0.01,0.0,0.01
033859,2015M01,0.01,0.0,374000,3740,2,2016-01-01,0.0,0.0,0.0
033882,2015M01,0.13,0.0,40000,4800,4,2016-01-01,0.0,0.13,0.0
033888,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033889,2015M01,0.13,0.0,544000,31800,14,2016-01-01,0.0,0.13,0.0
033890,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.03
033914,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033916,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033919,2015M01,0.01,0.0,180000,1800,2,2016-01-01,0.0,0.01,-0.01
033933,2015M01,1.47,0.41,20362000,18397840,864,2016-01-01,1.15,0.97,0.12
033935,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033936,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033938,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033940,2015M01,0.01,0.0,170000,1700,2,2016-01-01,0.0,0.01,-0.03
033952,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033953,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033954,2015M01,2.28,0.0,120000,266100,14,2016-01-01,0.0,2.28,-2.28
033957,2015M01,0.01,0.0,1144000,11440,10,2016-01-01,0.0,0.0,-0.02
033959,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033961,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033962,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033966,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.21
033972,2015M01,0.01,0.0,420000,4200,2,2016-01-01,0.0,0.0,0.0
033973,2015M01,0.01,0.0,3730000,37300,26,2016-01-01,0.01,0.0,0.01
033977,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033982,2015M01,0.01,0.0,200000,2000,4,2016-01-01,0.0,0.0,0.0
033983,2015M01,0.13,0.0,192000,19920,8,2016-01-01,0.0,0.0,-0.13
033985,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
033991,2015M01,0.36,0.0,3130000,315820,42,2016-01-01,0.0,0.36,0.0
033992,2015M01,0.01,0.0,3372000,33720,14,2016-01-01,0.01,0.0,0.01
034009,2015M01,0.05,0.0,292000,11800,8,2016-01-01,0.0,0.0,-0.09
034013,2015M01,0.13,0.0,1154000,74100,80,2016-01-01,0.0,0.13,-0.18
034014,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034018,2015M01,0.61,0.0,1934000,444420,142,2016-01-01,0.0,0.37,-0.47
034020,2015M01,0.05,0.0,4640000,218480,36,2016-01-01,0.0,0.05,-0.06
034022,2015M01,4.8,0.0,3698000,10010380,200,2016-01-01,1.72,3.84,-3.17
034033,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034044,2015M01,0.14,0.0,1558000,110980,72,2016-01-01,0.0,0.14,-0.14
034054,2015M01,0.47,0.0,14778000,2197720,262,2016-01-01,0.03,0.28,-0.3
034055,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034064,2015M01,0.01,0.0,32000,320,32,2016-01-01,0.0,0.0,0.0
034065,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034070,2015M01,0.77,0.0,504000,253700,60,2016-01-01,0.48,0.77,0.48
034074,2015M01,0.01,0.0,20000,200,20,2016-01-01,0.0,0.0,0.0
034075,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034076,2015M01,0.54,0.0,2056000,822760,42,2016-01-01,0.0,0.47,0.0
034081,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034082,2015M01,4.99,0.0,52000,224900,8,2016-01-01,2.66,4.65,-2.44
034091,2015M01,0.2,0.0,5018000,363940,370,2016-01-01,0.0,0.2,-0.21
034092,2015M01,1.46,0.9,1468000,1720500,144,2016-01-01,1.15,1.38,-0.27
034102,2015M01,1.7,0.0,244000,383760,30,2016-01-01,0.0,1.61,0.0
034103,2015M01,0.59,0.0,404000,107000,28,2016-01-01,0.0,0.44,-0.47
034104,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034106,2015M01,1.06,0.0,936000,500280,66,2016-01-01,0.77,0.0,0.77
034113,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
034115,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.36
034116,2015M01,0.01,0.0,80000,800,2,2016-01-01,0.0,0.0,0.0
034117,2015M01,0.18,0.0,170000,19000,10,2016-01-01,0.0,0.0,-0.12
